n_observations,flux_mean,flux_std,flux_median,flux_min,flux_max,flux_range,flux_skew,flux_kurtosis,flux_p25,flux_p75,flux_iqr,observation_duration,mean_time_interval,std_time_interval,flux_cv,flux_mad,flux_amplitude,flux_err_mean,flux_err_median,flux_trend_slope,flux_mean_u,flux_max_u,n_obs_u,flux_mean_g,flux_max_g,n_obs_g,flux_mean_r,flux_max_r,n_obs_r,flux_mean_i,flux_max_i,n_obs_i,flux_mean_z,flux_max_z,n_obs_z,flux_mean_y,flux_max_y,n_obs_y,color_g_r,color_r_i,color_i_z,object_id
137,0.359146066951056,4.962690921845065,0.4287817890511687,-12.020080069441933,14.290241868754062,26.310321938195997,0.02676602782540628,-0.09939420439717273,-3.0279513209887807,3.6328880397577294,6.66083936074651,2525.8148,18.572167647058823,43.24923407642401,13.818029427345435,3.3278332004838576,13.155160969097999,5.007321293394268,5.000820882991574,-2.1458554221856203,-1.5515529609224428,3.3337376172970554,9,1.8264519933257568,7.134083232169411,15,0.05402471234310594,14.290241868754062,28,-0.10626183322705104,10.012545004702025,34,-0.02094787258668145,8.191596709642557,30,1.8332787848773104,12.863954040509848,21,1.772427280982651,0.16028654557015698,-0.0853139606403696,synthetic_140
146,1.604990552194497,5.06306004662488,1.4422493215832106,-9.240480065852372,16.11001561796878,25.35049568382115,0.31290788936632297,0.007469571631049554,-2.0620884875662253,4.837904931982728,6.899993419548954,1974.1140999999989,13.614579999999993,40.670165924934786,3.154573115525309,3.4779105804102994,12.675247841910576,5.047492502760927,5.000695503870585,-2.1993940684765247,4.403652005459092,14.691997029614368,14,1.0105200514703185,12.905936559648204,16,1.484587778205973,16.11001561796878,29,0.9759727116645114,12.674327408362672,33,2.0146449650011893,10.84134064161251,31,0.8171753370654429,11.339379026082621,23,-0.47406772673565456,0.5086150665414617,-1.038672253336678,synthetic_141
154,1.5296206528372833,4.959979500654751,1.4456769815619928,-12.373985487844052,18.784712811196727,31.15869829904078,0.18564065315875553,0.6681442729620879,-1.5389031554019117,4.0078251566763665,5.546728312078278,2593.940999999999,16.953862745098032,37.86978972899685,3.2426206402577775,2.9074168651756582,15.57934914952039,5.017986652527328,5.004103336443171,0.6580158693975873,1.5221203008990087,6.375683931229569,11,-0.07182277461665934,5.470938084581987,13,0.49373108497701257,11.891408854500614,36,4.038754494906229,18.784712811196727,35,0.6092913074869639,10.254322334965526,34,1.5962128984648758,11.51797145070618,25,-0.5655538595936719,-3.5450234099292164,3.429463187419265,synthetic_142
113,1.1625494839287456,4.932810905200382,1.0565611431420954,-14.404467280397878,12.701556260303775,27.106023540701653,-0.119058859991968,0.026510016979074624,-2.436154598580585,4.7578381156123655,7.19399271419295,1572.5508999999947,14.040633035714238,37.71984867147292,4.243097582848974,3.4974417631849595,13.553011770350826,5.075724020671435,5.020812228786544,1.7548819446801966,-0.3599697435202211,6.779939778209816,10,3.2007609200618776,12.701556260303775,13,-0.06980123035852326,8.53222244873388,25,0.9667873542768847,7.819727179425288,26,0.5950775468777387,12.554499995594597,22,3.3455735691058774,8.963370877374906,17,3.270562150420401,-1.036588584635408,0.37170980739914594,synthetic_143
162,0.5054431934825521,5.448872361819576,0.4405101904430654,-11.599129181225202,16.18274525933203,27.78187444055723,-0.02892141934430154,-0.5614462236327995,-3.5474370586932724,4.945857214099455,8.493294272792728,2107.3385000000053,13.089059006211214,36.614161334375666,10.780385277871332,4.228761938905482,13.890937220278616,5.0019143182865395,5.0,-0.9510748573863909,2.5793277065406213,10.151957279374429,15,1.7957775334081902,16.18274525933203,17,-1.2978394663405781,9.28024007237919,38,0.5788458683787302,9.030528407235003,35,0.698679737517924,8.102423778866934,29,0.7664373434925535,10.956440236543642,28,3.093616999748768,-1.8766853347193084,-0.1198338691391938,synthetic_144
76,-0.1687713191776704,5.278592743572682,-0.5686825405672613,-12.764890220367766,13.42647368738275,26.191363907750514,0.04728018922971805,0.03206435268574781,-2.8380901687195106,2.9908472504038475,5.828937419123358,810.6255999999994,10.808341333333326,32.027534042892896,31.276598235365785,2.8639632305609832,13.095681953875257,5.0118100563625845,5.009255672610976,1.2827742315764419,2.370969487046385,6.815626142289575,7,-1.8025352792458156,5.402832201194914,9,0.6781857210319424,13.42647368738275,18,-0.8084896659559806,7.4083143920293715,15,-1.0139582385812986,10.022756795002154,15,0.1607322029890761,10.176364059509545,12,-2.480721000277758,1.486675386987923,0.20546857262531804,synthetic_145
159,0.9255986863449245,4.772349009861188,1.0409770701098116,-11.312640825985445,11.417060287745075,22.72970111373052,-0.15366698841594825,-0.23303392041778448,-2.1980487647210647,4.175611597889281,6.373660362610346,1969.9258000000045,12.46788481012661,38.263890866224216,5.155959143272564,3.197610344298632,11.36485055686526,5.012821345496151,5.001895241807939,1.048087544374615,2.7268082232620467,10.101190849993122,10,1.147367943209732,10.078332640578203,11,0.9706957821825926,8.277244035791226,38,0.5130168022903141,10.188480515482706,41,0.29583142008938873,10.140053689481856,24,1.2074565377693922,11.417060287745075,35,0.17667216102713934,0.45767897989227846,0.21718538220092537,synthetic_146
152,0.9080215712029207,5.119835948940268,1.2677333439316576,-10.95759022187533,14.24251449756322,25.20010471943855,-0.031018614262530855,-0.2612239729192227,-2.709906166156611,4.16457543752728,6.874481603683892,1520.4244000000035,10.069035761589427,33.08407655512308,5.638451895099427,3.2767931718574044,12.600052359719275,5.056546453047672,5.007178348194483,-4.664136364171198,2.0265868460907206,8.71228195539236,18,0.2735654067861495,10.55365021631767,15,0.028098516098593124,11.634016491898358,34,1.3325161348559946,12.362249890248359,30,2.0539761165955785,14.24251449756322,30,-0.20451530397922402,8.112214730770061,25,0.24546689068755637,-1.3044176187574015,-0.7214599817395839,synthetic_147
97,0.5832739907282946,3.975549689349332,1.196760559623476,-7.013445752570101,11.629022935354689,18.64246868792479,-0.06274635826405393,-0.5488078759531785,-2.8086048333844476,3.419897438967942,6.22850227235239,1323.1561999999976,13.78287708333331,35.229388096953805,6.815921423798331,2.966342617901642,9.321234343962395,5.003455213658893,5.000448450642216,-1.7126604012787507,-2.507918189265431,5.600458369475828,7,1.6501634181367795,5.6760723349661815,8,1.1093183952056822,11.629022935354689,26,0.7553359701274656,5.790106889474469,24,0.47638203611263724,8.915845657616275,22,0.3480950727523423,6.318911442872726,10,0.5408450229310973,0.35398242507821664,0.2789539340148283,synthetic_148
178,-0.5351580379005823,4.940799006586422,-0.43093145285722967,-16.314254407880885,15.40931672645835,31.723571134339235,-0.09531529345420094,0.35748705671601844,-4.037309076093774,2.5622500910476265,6.5995591671414005,1987.023699999998,11.226122598870045,27.856398543001752,9.232411094803155,3.2393052556924395,15.861785567169617,5.007355564713019,5.002882796589936,0.5596138041688206,-1.1686921356517803,8.52144319976503,12,-1.0577394244886318,6.380426239774498,20,-1.1606020464061109,9.095149561353727,41,-0.6754446377837624,15.40931672645835,38,0.7093046343188417,7.942259607611176,39,-0.517512043882534,11.316574577261234,28,0.10286262191747908,-0.48515740862234846,-1.3847492721026042,synthetic_149
168,0.18483618146130515,4.585863930377231,-0.02001651680796889,-11.70511920274777,12.61748755585424,24.32260675860201,0.09254897297908393,0.18797501256005678,-2.7088919688739366,3.0603925619583663,5.769284530832303,2850.2117999999973,17.06713652694609,40.49538913602189,24.810423446976838,2.905903452153937,12.161303379301005,5.011924161936025,5.000000021118986,0.5472810243461116,0.5301454366262377,11.958757540868987,14,1.1279350017444627,8.614926948954878,9,0.11516950213026031,7.296861516670775,42,-0.933522900365432,10.346711703534838,40,0.017092807624767465,10.667157628820037,36,1.6802771558402403,12.61748755585424,27,1.0127654996142024,1.0486924024956923,-0.9506157079901995,synthetic_150
100,1.0718814386842357,5.275381169081197,1.1104190224076183,-14.028982178245535,15.915021490549524,29.94400366879506,0.05593288391482944,0.4097212277698108,-2.1961292892727666,4.128705914282751,6.3248352035555175,1285.1951000000045,12.981768686868731,37.96052546421245,4.921608844684235,3.2287533066571,14.97200183439753,5.014020003104742,5.006110042362356,0.13596901776606063,-0.5453436533905459,7.477728715172247,6,-3.7404565001284613,2.8032760710826325,11,1.109374079748243,14.264875273807359,20,2.504886756827158,15.915021490549524,23,0.2946260561189536,10.789553770926535,19,3.152735962949062,10.309683343488382,21,-4.849830579876704,-1.3955126770789148,2.2102607007082042,synthetic_151
171,-0.4235993195588322,4.492512950568699,0.023375746787559385,-11.503348673221215,11.566594047193641,23.069942720414858,-0.2218664293497584,-0.24571370524879077,-3.2012594979129023,2.7414359759766453,5.942695473889548,2271.5944000000018,13.362320000000011,35.153590778478915,10.605571687998781,3.0291394831341,11.534971360207429,5.005475702603288,5.000600034525345,0.9827003141902405,-2.4477854946040396,6.521598123221921,15,-0.08065197909423708,4.490601284809861,15,-0.46158180765515744,7.556959512418662,36,0.8941558361139809,7.854754970686707,41,-0.9442999483996014,11.566594047193641,38,-0.7180372194226473,5.192416639957204,26,0.3809298285609204,-1.3557376437691384,1.8384557845135823,synthetic_152
152,1.329572381760648,6.162390819913298,0.7348152262224718,-12.838578726181828,20.980848228878635,33.819426955060464,0.33675295748896183,0.4873391823936819,-3.0087987147666477,5.302661495203509,8.311460209970157,1929.2272999999986,12.776339735099329,39.89180777576464,4.6348667469708795,4.303600745043475,16.909713477530232,5.060046362876903,5.013383077999831,6.377082494871637,0.8249613316964659,8.745063420726607,16,2.3058342328038424,11.816210010298292,12,2.2920852312608737,19.534613037617586,38,0.9228976791492421,11.02105681783216,37,0.9641248508166949,20.980848228878635,31,0.56062703528201,14.427711558224336,18,0.013749001542968653,1.3691875521116317,-0.04122717166745271,synthetic_153
139,0.23070054896570044,5.391533862419093,0.3991671379058148,-15.343671933100346,14.718837250501414,30.06250918360176,-0.20811051416603327,0.09316378087424315,-3.1793695430975393,3.4060686638540076,6.585438206951547,2244.640800000001,16.26551304347827,47.791138047621864,23.370268890086965,3.3416595242960367,15.03125459180088,5.008576611773442,5.0023777671938925,-0.1064772132831612,1.2440739376003198,9.279453378369073,11,-1.799836315929241,4.4651493729201075,14,1.342560977029466,14.718837250501414,33,-1.042324345780934,10.854147939153897,29,0.8749130346808234,8.582782433357087,31,0.11337433934320947,8.037229407436298,21,-3.142397292958707,2.3848853228104,-1.9172373804617573,synthetic_154
151,-0.008245683313378657,6.016512521133596,-0.7664423295383603,-16.415809884840616,15.977434500344064,32.39324438518468,0.06919723612894667,0.23956097782167074,-3.779541196941345,3.705119789492344,7.484660986433689,2293.173300000002,15.287822000000014,45.22138997669736,729.6560263685824,3.7163237064966945,16.19662219259234,5.018418999360073,5.004367464378804,0.8099040546692854,-0.06441029310997252,9.706589136795955,12,0.40727692409463795,15.977434500344064,7,-0.4103288040523548,15.655488555789763,36,-1.346310837956535,12.04626460729479,41,0.9359339594163991,10.856463152706315,33,1.6255294322590255,13.38254302363954,22,0.8176057281469927,0.9359820339041802,-2.2822447973729343,synthetic_155
149,0.4430354847075862,4.934262589736366,0.26304800790563143,-11.906771444134714,12.946272290535942,24.853043734670656,0.08882947286393943,-0.1572018374772428,-2.6455479169946514,3.863322291081687,6.508870208076338,2006.3343000000023,13.556312837837853,38.575585656522584,11.137398154446014,3.0627356421193435,12.426521867335328,5.038987939774656,5.005815651235768,-0.46387169615952056,-0.11320019050421248,7.421881170137451,8,2.4611405944043083,10.609140637024735,12,-0.25570767781664233,10.198232923205955,33,-0.6819009705294959,10.212052410552282,35,2.4758497509122512,12.946272290535942,34,-0.5366593548860239,8.73806988884973,27,2.716848272220951,0.4261932927128536,-3.1577507214417473,synthetic_156
182,0.41642561871777317,4.4590743492669365,0.20843676551356216,-9.388078136557565,12.39778885751559,21.785866994073153,0.09172010338604585,-0.22401459491899844,-2.996368019318752,3.478032092254394,6.474400111573146,2248.7523,12.424045856353592,40.25988018601934,10.707973162162757,3.2525793780039836,10.892933497036577,5.020789883619254,5.001822196693733,0.2671614239525914,-1.0557097825953174,8.405059859585627,14,-0.9089479581735614,4.560448147150622,14,0.48036997639810547,6.312228535703339,37,0.7625570314622172,12.39778885751559,50,0.4408305212004688,8.698797710669337,41,1.1276568810899628,11.778021632603867,26,-1.3893179345716669,-0.28218705506411174,0.3217265102617484,synthetic_157
158,0.8843706514066959,5.269102302728597,0.5697024840196032,-12.136558870151765,14.825967646316995,26.96252651646876,0.13864296209663754,-0.20154964379484275,-2.850713257018423,4.453820933648038,7.304534190666461,1631.460699999996,10.391469426751566,30.958449932028557,5.958024833080414,3.5871582585383495,13.48126325823438,5.063936121235626,5.008755985404791,3.675016877749423,-0.9965838284759954,8.40677471313733,13,0.7605824537559909,11.060691567585435,15,1.346026236393669,11.609634370807319,42,1.9433211783533113,10.0870504695323,36,-0.10426589518792362,11.260933011605829,27,0.7039972282770666,14.825967646316995,25,-0.5854437826376782,-0.5972949419596423,2.047587073541235,synthetic_158
140,0.20492678102738415,5.123617585348189,-0.43274082655484,-13.086005760056027,15.512321057488121,28.598326817544148,0.4174062106129202,0.14403710111093382,-3.4427596296579126,3.600779914543766,7.043539544201678,2323.9363999999987,16.71896690647481,47.28181606016469,25.002186437816174,3.3687308195767716,14.299163408772074,5.017205645773419,5.001708350131949,0.7000762795068608,-0.9926096273984584,5.844286613413045,10,0.3648960562768268,8.718655807336846,14,0.8161344279918031,15.512321057488121,36,-0.24987778587622428,10.44563230987773,37,-0.40839789343854593,9.652140874481834,27,1.5249176639061814,13.351291824727133,16,-0.4512383717149763,1.0660122138680275,0.15852010756232165,synthetic_159
154,1.4160270890502624,5.366188837134951,1.572643395221231,-9.461836883022475,17.316044862784764,26.77788174580724,0.22020865729670586,-0.010110426349236867,-2.741645903412783,4.945833772524312,7.687479675937095,1777.6362999999983,11.618537908496721,34.75564004837,3.7896088843428024,3.6169946889662925,13.38894087290362,5.0550434461151,5.019051131995433,0.12210145066792082,-0.833166067827528,5.276668622116022,11,-1.53951116117345,3.884338793965831,14,1.2772614542578924,11.439773741480021,34,2.9406537091584055,17.316044862784764,42,0.9585815921423567,13.95294264354917,33,2.5109308473076193,9.181307505847041,20,-2.8167726154313426,-1.6633922549005131,1.982072117016049,synthetic_160
141,0.9127901791538682,4.478740667746056,0.9912682104489342,-9.612605331901545,14.264733516572129,23.877338848473673,0.09256874019749978,0.08237942121912312,-2.3645552536688292,3.7634229405344723,6.127978194203301,2141.298600000002,15.294990000000013,43.578277817762064,4.906648614359247,2.8215645255176183,11.938669424236837,5.024379187554326,5.0083412925345625,0.7944310390587249,0.9927927611218645,9.089805284219503,14,0.7800594301980173,10.817084624286212,19,0.45920530670736853,9.219023560028552,34,1.1614839860312658,14.264733516572129,32,1.2027874966921361,7.731682125898711,27,0.9818304692992168,11.121528096791364,15,0.32085412349064873,-0.7022786793238973,-0.041303510660870346,synthetic_161
157,1.1936868019029314,5.556836062729705,0.8754049879069483,-11.290388849694446,15.837063234650161,27.127452084344608,0.1389327083705755,-0.4389796313923484,-2.965149203111708,5.42420692459096,8.38935612770267,1931.1145000000033,12.378939102564123,27.522047710159804,4.655187653806008,4.2230566502508555,13.563726042172304,5.037471597199636,5.0075071977187475,1.6636342089590945,1.2197883790719108,13.10584369676626,11,1.196124686256236,13.990558068647665,16,-0.16992776366811418,12.940336096368576,39,1.955562888476273,8.992277473835305,43,2.0594528980059645,11.16118873064099,31,0.7969470287800696,15.837063234650161,17,1.3660524499243503,-2.125490652144387,-0.10389000952969152,synthetic_162
757,0.9871098572807806,5.346238358341424,1.3380055630477097,-18.211866017459496,20.46804298881623,38.67990900627572,-0.07251916476156743,0.36103086792356587,-2.668899321142053,4.492248400686637,7.16114772182869,2467.096000000005,3.263354497354504,13.120799160567076,5.416052042139319,3.6409783882218747,19.33995450313786,5.029165556078075,5.002636251555079,0.8038062358505844,1.0493725221498809,17.989011705653045,117,0.08712055676355243,11.495594404965232,118,1.2817958786817307,13.518441402256679,138,0.5621953058878306,12.82753818237285,135,1.4680331050785065,15.544552406106952,134,1.4320410220735622,20.46804298881623,115,-1.1946753219181783,0.7196005727939001,-0.9058377991906759,synthetic_163
147,0.6136456378513341,5.157116459383548,0.5806657882113615,-12.43891166039345,12.625280507533475,25.064192167926926,0.10388879753172924,-0.14890972668238245,-2.884012886118338,3.5584762273614867,6.442489113479825,2286.9928,15.664334246575342,45.19487108731126,8.404062770560989,3.2332140875062034,12.532096083963463,5.027899812605322,5.016633393147024,0.36262804193383874,3.505779358472649,7.092523139828014,6,2.029498945856174,11.700479898320312,12,0.37497332704539027,12.611492323693595,34,0.6809693208773443,12.625280507533475,36,-0.30379374990711644,6.034132805759593,34,0.7152897635500167,12.18784966024829,25,1.6545256188107837,-0.305995993831954,0.9847630707844608,synthetic_164
151,0.27428964690309554,5.089879334028115,-0.07205261220812573,-13.351056571418292,12.423842058003553,25.774898629421845,0.047570482286364776,-0.1723571047749357,-3.139866120335479,3.050856458521128,6.190722578856607,2235.2200999999986,14.901467333333324,37.1247017446152,18.556585680488084,3.0945774034367846,12.887449314710922,5.014980380033778,5.0055765184776995,-0.3683326401066263,0.5969731599943302,10.653882262800614,16,0.300373880624223,10.790829510962523,14,0.8653327031167661,12.423842058003553,31,-0.14038914524827412,7.888117846707003,37,-0.6809766363812083,9.767778442555715,33,1.425112268593264,9.473740459971316,20,-0.5649588224925431,1.0057218483650403,0.5405874911329343,synthetic_165
151,-0.15441154564892312,4.945988143997196,-0.11724287844506903,-16.547415509350074,10.850007442470273,27.397422951820346,-0.32319916054033376,0.7168550546604382,-3.3676514799463826,2.995922124085371,6.363573604031753,2260.387999999999,15.069253333333327,43.973555640693945,32.03120675472424,3.202124020673129,13.698711475910173,5.017660754792054,5.004627350455284,2.0803820006370994,-1.6156720910924238,7.882789659542662,14,0.5535588286365566,10.262637201306951,18,-0.0004428836485815075,10.850007442470273,43,-0.7065816660403703,9.468949752056186,33,0.4513426020105519,7.407312321663348,26,0.05532578181149419,8.458387126293712,17,0.5540017122851381,0.7061387823917888,-1.1579242680509223,synthetic_166
151,0.2448238945708518,5.041421328280333,0.31248725579908626,-14.37687037336855,11.114789300460865,25.491659673829417,-0.28968906090394264,0.08480770175026908,-2.660025326652763,3.645263492070292,6.305288818723055,2699.217499999999,17.994783333333327,47.41528069045825,20.592031415550213,3.2074786784816425,12.745829836914709,5.009017822169019,5.003138648632167,-2.6880916341029146,0.08517350790966009,6.167722124051197,10,-0.5355776636439249,10.493547333609982,16,0.05635776981121143,9.090298593872264,39,0.1490627248568413,11.114789300460865,36,0.5640574767459697,9.645716061730525,28,0.9694588705924619,11.066917316592242,22,-0.5919354334551363,-0.09270495504562987,-0.41499475188912843,synthetic_167
190,0.24621770251901057,4.845651520206312,0.6936546898751432,-13.715431573845137,9.4106419592348,23.12607353307994,-0.37337432598964365,-0.3918094770559306,-3.1045965155549373,3.850915347688802,6.955511863243739,2308.3951000000015,12.213730687830695,29.640032999403985,19.680353892637665,3.4173204274988023,11.56303676653997,5.018887553537139,5.00494299716979,-0.2130612570791309,0.7326340347758602,9.4106419592348,10,-0.49157833414574387,7.74860557946717,21,0.7898431162642896,8.70718482043505,46,1.1252987295115389,8.933676104587953,48,-0.3947851810190868,9.271372321289459,43,-1.0724177924080194,6.282810824163921,22,-1.2814214504100334,-0.33545561324724926,1.5200839105306256,synthetic_168
146,0.06796359548716652,4.7246210328711875,0.41676145660390773,-11.598001086123592,13.728372601854689,25.326373687978283,0.10638321501974134,-0.19805490372162327,-3.1013865084720145,3.342488999058191,6.443875507530206,1851.4949000000051,12.768930344827622,37.76129277939824,69.51693769296435,3.34434158931405,12.663186843989141,5.006484122721296,5.000008580632405,-0.1413365763833738,0.03669461627896128,13.728372601854689,12,1.926843743785871,10.391528486692192,9,0.3121503014239148,8.325747452266555,29,0.13158347005152604,11.415892223156744,44,-0.27094078778690694,8.907729426469682,35,-0.7775498823125295,7.617731519762577,17,1.614693442361956,0.18056683137238877,0.402524257838433,synthetic_169
103,0.6522589584083083,5.520965950911512,0.8830988916775951,-15.609463798635872,18.0646602134993,33.674124012135174,-0.17555316141342175,0.6576962553403298,-3.0980541815494975,4.497363568969009,7.595417750518506,2235.3362999999954,21.915061764705836,57.681937258574514,8.464377345439901,3.7346454889689396,16.837062006067587,5.0148405297122585,5.000534754622226,-2.4689724063262863,-0.09683772165269207,7.257382085455063,10,1.1370113797699304,10.130002224519382,8,1.3295836424995144,18.0646602134993,27,0.6864403897082133,10.452616724612316,23,-0.6178392843293451,8.583867061120047,18,1.0875987471515083,8.933115058438533,17,-0.19257226272958405,0.6431432527913011,1.3042796740375584,synthetic_170
192,-0.12528570160368402,5.2348131880619775,-0.43862388812638775,-14.692085216104966,16.82176228048354,31.513847496588504,0.25200040385812544,0.6444606614186292,-3.5684122219794454,3.089165813530011,6.657578035509456,2317.9987000000037,12.136118848167559,29.08278188266188,41.78300573054418,3.3636071657509046,15.756923748294252,5.0047180222074,5.000110373057749,0.4607162955021517,0.3817996197204763,12.940571195561644,13,1.333617687018681,5.027250995948277,14,0.26236307374110274,16.82176228048354,50,-0.3761108940753033,9.072200284566913,45,-0.2662854264472411,11.744766113953453,41,-1.1367020121332645,9.992996108235019,29,1.0712546132775784,0.638473967816406,-0.10982546762806217,synthetic_171
153,0.14008188223529877,4.562339614809275,-0.006810415533322706,-11.965426186968552,15.788664694769246,27.754090881737795,0.2880820047957364,0.3978373032433957,-3.1038549149649426,2.909144287192228,6.012999202157171,2214.5841,14.569632236842105,37.42069296938127,32.56909132007384,3.09704449943162,13.877045440868898,5.0159839991535575,5.003443027726651,-2.16296463698928,-1.2208677219400692,8.629857615492694,13,0.49766822460570864,7.983076717030761,11,-0.004714314299249856,7.645832281010669,39,-0.2737678368858674,10.180126193729091,34,0.6547983311883755,15.788664694769246,35,0.8763562388931393,11.985878391984427,21,0.5023825389049585,0.2690535225866176,-0.928566168074243,synthetic_172
130,1.492126362159686,4.666980025180403,1.6499189576963627,-10.672733755081673,12.315320685051242,22.988054440132913,-0.0018217411722245387,-0.3972353920709,-1.85532886164015,4.7892771675927355,6.644606029232886,2187.9971000000005,16.961217829457368,45.42311754220744,3.1277377999176097,3.333441188435835,11.494027220066457,5.040294658243526,5.005679230537728,0.36535716896533665,2.5095414072507745,8.44605464957187,12,2.2131118182872433,10.740463925938089,10,1.9925859667686,12.315320685051242,34,0.708811577125809,10.813830831186083,31,2.2380233539392873,8.651928002945143,22,0.13205792681812648,9.036879637975641,21,0.22052585151864346,1.283774389642791,-1.5292117768134783,synthetic_173
189,-0.12667325463445203,5.165026634413737,-0.2695932354127186,-11.90689884174747,12.16574362813583,24.0726424698833,-0.09575996435954794,-0.3142653062057672,-3.391607022891821,3.059526845252795,6.451133868144616,2658.2932999999975,14.139857978723391,38.79818519616942,40.7744053732474,3.1909599889128866,12.03632123494165,5.015241637606454,5.003628123299718,-1.2438834452376142,-1.9050508189275202,6.068955296837777,14,-0.8396706546877226,9.530004516781016,14,0.9539046417483126,12.16574362813583,34,0.4455482177367317,11.071093061947604,47,-0.2707105160154864,10.63116476725301,46,-0.7775289650486672,10.427957415266622,34,-1.7935752964360352,0.5083564240115809,0.7162587337522182,synthetic_174
1034,0.7259217949349771,5.269428534707488,0.7763513427019464,-15.0062310096031,20.661130435247316,35.667361444850414,0.2252336719305718,0.1683033545872492,-2.9086396190803105,4.0237041804719,6.932343799552211,2098.3194000000003,2.031286931268151,9.132357315725551,7.2589479630922025,3.515209890973233,17.833680722425207,5.046818397282051,5.012357958791412,2.055922427395307,0.011005318114308254,12.882432847950838,152,0.3475120958783149,15.911417287951698,172,1.151277943147343,11.760107325450212,181,0.6771826275548796,16.54512228440463,188,1.2939150336179273,20.661130435247316,175,0.7652498466578166,19.941068490974033,166,-0.8037658472690281,0.47409531559246343,-0.6167324060630477,synthetic_175
757,-0.09325744479033506,5.148822117267687,0.06654937016257965,-14.367692804823998,17.930264319805993,32.29795712462999,0.0536340450924257,0.07069925020495527,-3.670827079712431,3.3698332135439246,7.040660293256355,2467.096000000005,3.263354497354504,13.120799160567076,55.21084272514077,3.495872723886195,16.148978562314994,5.003494725967134,5.0,1.2013895133260586,0.37547859707689946,16.547880568226027,117,0.21535139155794975,13.286868639827956,118,-0.0010899801083003792,13.389874613391937,138,-0.4630533910844144,11.11482682367588,135,0.39727874002256647,17.930264319805993,134,-1.134878885911317,9.990884302446094,115,0.21644137166625013,0.46196341097611404,-0.8603321311069809,synthetic_176
151,0.9766812225421363,5.130065490251296,0.6305911138024565,-11.380910499602116,16.88683034618809,28.267740845790208,0.20173397346171318,-0.11835112195353004,-2.6082172386473648,4.273835859688374,6.882053098335739,2293.173300000002,15.287822000000014,45.22138997669736,5.252548499804882,3.301112880083112,14.133870422895104,5.020247500097542,5.0020917719219185,0.7761242700355303,0.25484186240157475,6.559709924095297,12,1.6071157498207942,8.564395441830552,7,0.25889670343796317,16.88683034618809,36,0.9660812439260472,11.106548174446734,41,1.6694327918258534,12.99382272229089,33,1.3250026159686523,10.189280370298777,22,1.348219046382831,-0.7071845404880841,-0.7033515478998061,synthetic_177
174,0.7356388887895691,5.138074943426874,0.8186566634040613,-19.796354874726767,13.111168683392794,32.907523558119564,-0.2401542893562065,0.7852443182559243,-2.4474620902530693,4.197649796931477,6.645111887184546,1651.7762999999977,9.547839884393051,32.93702564261333,6.984506966293119,3.3720977171506643,16.453761779059782,5.022093259513875,5.002519549972605,-1.562510507550508,-0.10607603793207933,8.003860334019201,17,3.578094575261888,12.994074931916971,15,-0.07979885538214115,9.908719136770275,40,0.45248478227765754,11.43866666212553,44,0.7837520897338829,13.111168683392794,33,1.3420738199661053,9.179385636947952,25,3.6578934306440294,-0.5322836376597987,-0.33126730745622535,synthetic_178
152,0.4734945569433035,5.755321962334099,0.007805286015015733,-11.592100478518399,19.830122353392877,31.422222831911277,0.5294019363019761,0.5519080770519933,-3.6358097538392853,3.547856422424212,7.183666176263497,1929.2272999999986,12.776339735099329,39.89180777576464,12.154990755307129,3.585891747396531,15.711111415955639,5.031691137179924,5.013493706215081,1.9999760438814853,-0.7447753908841197,9.25283459660639,16,3.7362639860595537,19.830122353392877,12,0.03449846065056626,10.799557097086959,38,-0.007325400505086436,12.18467414545407,37,1.1002578300866301,14.822644151605036,31,0.21691759211636402,16.61893271325591,18,3.7017655254089874,0.041823861155652696,-1.1075832305917166,synthetic_179
173,-0.7481836535924712,4.833118089106347,-0.8736762880605518,-13.4739264898913,14.392250689946277,27.866177179837578,0.08022299845224336,0.1662640732414813,-3.851226115098422,2.1925304497417564,6.043756564840178,2722.105199999998,15.826193023255803,40.5875288454608,6.459801769124058,3.0662067378023083,13.933088589918789,5.015012346936644,5.0004166210777345,-0.5724860174382296,-5.47004809067997,-0.6770495503833291,10,-1.7707488999883376,3.541138753852654,12,0.45717751446947086,14.392250689946277,40,-0.9223522972721597,7.674971180239005,48,-0.18092109376893864,9.052955041220194,36,-0.7773087147730053,10.006031937705897,27,-2.2279264144578086,1.3795298117416306,-0.7414312035032211,synthetic_180
129,1.2187309774708406,4.744777680034058,1.5552069046905972,-11.94813428729019,16.79267090621488,28.740805193505068,0.16644241162814422,0.5354689995970334,-2.2713673399610155,4.324664465668841,6.596031805629856,1858.419799999996,14.518904687499969,39.83437210601083,3.893211683090727,3.3069149854813604,14.370402596752534,5.040779355633967,5.009173071523997,0.8531823624580677,1.9463943933345638,5.706964529552437,8,0.38535450935768634,9.32731624682501,13,2.645979084454861,16.79267090621488,31,0.8969564988848192,7.720661684558976,31,0.43696738273727215,13.774023866867887,27,0.7898110477881888,6.899057370697754,19,-2.2606245750971747,1.7490225855700419,0.45998911614754706,synthetic_181
