object_id,flux_ratio_u_g,flux_ratio_g_r,flux_ratio_r_i,flux_ratio_i_z,color_evolution_ug,max_flux_corrected,snr_peak,n_detections,rise_time,fade_time,asymmetry_ratio,flux_skewness,duration,Z,EBV,target,n_observations,flux_mean,flux_std,flux_median,flux_min,flux_max,flux_range,flux_skew,flux_kurtosis,flux_p25,flux_p75,flux_iqr,observation_duration,mean_time_interval,std_time_interval,flux_cv,flux_mad,flux_amplitude,flux_err_mean,flux_err_median,signal_to_noise_mean,flux_trend_slope,n_obs_u,flux_mean_u,flux_std_u,flux_max_u,n_obs_g,flux_mean_g,flux_std_g,flux_max_g,n_obs_r,flux_mean_r,flux_std_r,flux_max_r,n_obs_i,flux_mean_i,flux_std_i,flux_max_i,n_obs_z,flux_mean_z,flux_std_z,flux_max_z,n_obs_y,flux_mean_y,flux_std_y,flux_max_y,color_g_r,color_r_i,color_i_z,n_significant_detections,frac_significant_detections,n_peaks
gaw_aphadrim_melethron,0.6426737460095848,0.4707196027622164,1.3102667485910986,0.9476090283089584,,,,10,273.29239999999845,,,2.1064731123516616,1340.5459999999948,0.5349,0.013,0,246,0.1830675163114753,0.8423646952587194,0.0447206,-3.34123184,4.88169424,8.22292608,2.095989281078196,10.441412059062484,-0.1746505175,0.3323032725,0.5069537900000001,1340.5459999999948,5.471616326530591,17.74974326480869,4.601388122978084,,4.11146304,0.3995380774796748,0.2774120399999999,0.8436439418415622,,34,0.1375216390909091,0.4114933481526862,1.44265544,37,0.1084130435135135,0.542146444214121,2.27007005,45,0.2851813468181817,1.0341179436653525,4.88169424,47,0.0941399159574468,0.949520631786128,3.75200367,46,0.1925882491304348,0.7662155014690462,3.98011907,37,0.2780368245945945,1.0686001979463131,3.17221808,-0.1767683033046682,0.1910414308607349,-0.098448333172988,15,0.0609756097560975,73
gellui_aes_nur,0.889561270185639,0.7606799113597171,1.0722676201326855,0.8742172965644704,,3.268998106953559,13.838089206283106,14,45.632799999999406,355.45580000000336,0.1283782681278487,0.5509996589083876,850.2119000000021,0.3121,0.045,0,87,0.4265296667816092,0.672357627235649,0.39792612,-1.38640563,3.12511979,4.51152542,0.6191885211103773,1.9517571919599352,-0.077137975,0.893260155,0.97039813,850.2119000000021,9.886184883720954,33.87237969322457,1.5763443427251875,0.48079165,2.25576271,0.3503677814942528,0.2362319,1.995298571558489,-1.3360956385304117,6,0.37570175,0.4164714852596782,0.91308529,9,0.2870269755555555,0.5492671965869503,1.06704683,23,0.3197346126086957,0.527417919832592,1.4632062,21,0.491422049047619,0.6523101881716211,1.39819692,18,0.3141365622222222,0.7544976670179449,1.62846694,10,0.8942410489999999,0.9622320451397498,3.12511979,-0.0327076370531401,-0.1716874364389233,0.1772854868253968,22,0.2528735632183908,27
glandagol_Sindarin_magor,1.2973297140197986,1.5031585661164366,1.34238910489419,0.7341794609972557,,3.320920345275711,11.608649389212903,30,1134.5250000000017,716.825699999994,1.582706925825917,0.6220001686770777,2638.2422000000006,0.5481,0.011,0,190,0.1307768494736842,0.8594435939618649,-0.010635565,-2.65067291,3.18131636,5.831989269999999,0.5846018105970825,1.26079747613622,-0.4404212625,0.6625549850000001,1.1029762475,2638.2422000000006,13.958953439153442,37.906368605895445,6.571832839074531,0.5150153900000001,2.915994635,0.4318858715263158,0.28607293,0.6179657080285769,-0.3332883030552495,12,0.3757890233333333,1.5667352271669412,3.18131636,20,0.177944447,1.15645021758264,2.47556819,40,0.0827195927499999,0.7723190197367477,1.66398458,61,0.1132014208196721,0.5212471489786477,1.24696332,37,0.1847747591891891,0.6581543783118112,1.70594666,20,-0.0135746144999999,1.2697476014439777,2.23587352,0.09522485425,-0.0304818280696721,-0.071573338369517,30,0.1578947368421052,60
glandagol_puig_curunir,0.4624694124255003,0.5662296133765897,1.0154887202458776,0.9368226709049192,,12.283012151320564,37.0934877199967,85,1543.0602999999974,290.0489000000016,5.320000524049527,0.7175313155288787,2297.1873999999957,0.3166,0.045,0,142,2.4355746258450712,3.9698701588156418,1.74578159,-2.87320968,11.65657283,14.52978251,0.7413021402365891,-0.5664110820656383,-0.8669277049999999,4.8484538475,5.7153815525,2297.1873999999957,16.292109219858123,39.02661794864199,1.6299521750183352,2.65762778,7.264891255,0.5165697155633804,0.33113662,8.279168034609702,12.518176592026112,13,0.9745356576923078,1.0101675150494092,2.56691194,11,1.4721674109090908,2.582405764327964,5.7700019,31,2.884999860967742,3.733786688118101,10.62936639,30,2.204173750333333,4.137871932541154,10.72502402,37,2.44361806945946,4.371333726646032,11.65657283,20,3.5507357514999995,4.972692049232966,11.42972034,-1.412832450058651,0.6808261106344089,-0.2394443191261266,73,0.5140845070422535,44
glandagol_riel_drego,7.050371941054316,0.0265633699337031,1.1953782814659464,1.1769499702969624,,11.605298242488209,32.650644992549886,13,1835.8715999999984,69.50959999999759,26.41177046048405,4.121015980741178,1995.334800000004,0.2864,0.019,0,172,0.4243933991279069,1.7958410874921071,0.06455996,-2.32891271,11.15039637,13.47930908,4.09646020950622,19.049487466615364,-0.2218780275,0.4726888675,0.694566895,1995.334800000004,11.668624561403533,32.14074700382784,4.231548113572009,0.335116825,6.73965454,0.473088686860465,0.3554385599999999,1.7949784194335878,1.8845269067234087,10,0.239004787,0.7644565667321626,2.01806479,11,-0.0652826099999999,0.3416601251634651,0.29096227,38,0.7069432578947368,2.4385526293581767,11.15039637,45,0.5848919368888889,2.042680747824776,9.42423582,39,0.541430093076923,1.5885994412382105,8.06852488,29,-0.1026216931034482,1.0313017173933918,2.13875947,-0.7722258678947368,0.1220513210058479,0.0434618438119658,16,0.0930232558139534,55
gobennas_gondrath_imloth,0.5085622440647904,0.6163686084582103,0.591283550035132,0.9422800794474268,,2.6619419947614102,7.793095977397247,13,1926.372900000002,252.23369999999704,7.637254260632202,-0.6212169858191784,2287.4133,0.4158,0.042,0,174,0.1676770090804597,0.8921735747425907,0.11860393,-4.28788475,2.55242969,6.84031444,-0.6432968157860279,3.863633107716136,-0.23895384,0.5602507525,0.7992045925,2287.4133,13.222042196531794,41.35476817253739,5.3207865504953125,0.415348785,3.42015722,0.4708009598850574,0.341576955,0.7917504230311667,0.762089642193255,17,0.0806520547058823,0.2162211762368991,0.36990145,18,0.1641980405555555,0.2736055134998246,0.7541656,40,0.1878896735,0.5229342367796852,1.27270751,34,0.3438275694117647,0.8269819043440023,2.20188387,32,0.34536631375,0.9104498617998078,2.37641563,33,-0.1638877703030303,1.4886465201137409,2.55242969,-0.0236916329444444,-0.1559378959117646,-0.0015387443382353,26,0.1494252873563218,57
gorn_tathar_nadhras,0.5810004827250059,0.672782700934203,1.283556824864693,0.8898930219657601,,2.4698484362183963,8.955089519853336,51,2249.7024999999994,84.23999999999796,26.705870132954104,-0.9218517931393976,2418.182399999998,0.4185,0.076,0,184,0.3637505831521739,0.8748161286656317,0.53737094,-2.53764881,2.28905329,4.8267021,-0.8625159501058419,0.9605104092290362,-0.0394243249999999,0.913888065,0.95331239,2418.182399999998,13.214111475409824,41.46897910943798,2.404988937982417,0.453102735,2.41335105,0.4193322308695651,0.27580388,1.7091207783986375,0.6032646995927649,15,0.2234597893333333,0.5207934331740709,0.70279925,19,0.3642316036842105,0.6581003002951109,1.29154397,43,0.3621257372093023,0.9538918888090616,2.06149165,40,0.4932770530000001,0.8343012132018314,1.67344437,40,0.488185378,0.8157886167638329,1.93864138,27,0.0677002240740741,1.1298053271416046,2.28905329,0.0021058664749082,-0.1311513157906977,0.005091675,63,0.3423913043478261,58
graw_randir_gaurwaith,1.608773006375137,1.3828083970248368,2.22502498136404,1.607107195519602,,9.598232177795335,31.32091941957796,41,1458.0466000000015,570.960699999996,2.55367243314647,1.3979162871843822,2890.2871000000014,1.215,0.021,0,147,-0.1077007647619047,1.70673330096459,-0.06553309,-3.93641339,8.84267475,12.77908814,1.3440268398949675,5.763985295168244,-1.040703775,0.625147805,1.66585158,2890.2871000000014,19.796486986301375,40.05156124098954,15.846993331362915,0.91262281,6.38954407,0.4649322919727891,0.30644797,-0.3558888275895667,-1.6760287561054596,11,-0.5391404727272725,3.735373141599189,8.84267475,14,-0.4980386535714287,2.8951258472488,5.59694811,33,0.1039113145454545,1.5747766667819614,4.12800745,36,-0.0296649983333333,0.8249997651140133,1.87644734,34,-0.2077112999999999,0.7346457459621208,1.1774583,19,0.0932697205263157,1.6469071793524324,2.72756557,-0.6019499681168833,0.1335763128787878,0.1780463016666666,25,0.1700680272108843,49
grond_lagor_yll,0.6799809384200705,0.6681144057995371,0.7727162452418578,0.7954943150347772,,3.3224674440189603,12.125289104053447,12,1858.9842999999964,3.1349000000045635,592.9963635195031,0.2783213692528471,2554.927800000005,1.189,0.054,0,143,0.3002443064335664,0.7542325048876626,0.1953277,-3.09022803,3.14777103,6.23799906,0.3108514925920215,4.082315424244347,-0.083832295,0.6567069,0.740539195,2554.927800000005,17.992449295774684,48.75969310500965,2.5120626394111087,0.32588554,3.11899953,0.3743978023776224,0.2740114,1.0904579038884803,1.1121172031811195,11,0.0801682081818181,0.351141605860081,0.49882684,11,0.1964174109090909,0.3639479210484909,0.76854743,35,0.1552823548571428,0.4099611687916719,1.21006483,37,0.3767171151351351,0.7250618771474137,1.61238146,32,0.46957196125,0.6621772121935763,2.07122231,17,0.3231044452941176,1.5300938692719408,3.14777103,0.041135056051948,-0.2214347602779922,-0.0928548461148648,21,0.1468531468531468,52
grond_rhosc_gwarth,1.8640365003488648,0.1849677711216915,0.7290653036648298,0.6734341669402832,,3.830701290023101,11.721928569641252,16,730.7580000000016,7.750399999997171,94.286488439341,0.6934042062880978,880.231200000002,0.4061,0.071,0,173,0.2173057852601156,0.97152785140957,0.13333641,-2.6373606,3.56809072,6.20545132,0.735230277276382,1.491398162438499,-0.39607007,0.6402586,1.03632867,880.231200000002,5.117623255813965,15.776082215966753,4.470786869510391,0.52940648,3.10272566,0.4683247447976879,0.32679787,0.657074226283027,2.3722741252180723,14,-0.1168723928571428,0.4548840500876808,0.42559157,12,-0.0194771266666666,0.3266212180126503,0.24272863,38,0.0999410126315789,0.5961039769301547,1.40260745,42,0.1812487761904762,0.8772942009130165,1.99912758,38,0.3558415386842105,1.0422112283560137,3.0542133,29,0.5010915282758621,1.5550597512176976,3.56809072,-0.1194181392982456,-0.0813077635588972,-0.1745927624937343,20,0.1156069364161849,54
gwachaedir_aegas_bregedur,1.158267704141576,0.7160438511269869,0.8101790040614958,0.6104194488245428,,7.063297137021515,22.8626668913302,56,627.2316999999966,14.586699999999835,43.00024680016752,1.8413402692453007,1210.702999999994,1.578,0.02,0,126,1.5580953065079364,1.0706844146689098,1.50564046,-0.57412525,6.92340084,7.49752609,1.8877804365403497,7.127788794764999,0.8353365075,2.1254252925,1.290088785,1210.702999999994,9.685623999999953,24.13330389334329,0.6871751748412421,0.66125864,3.748763045,0.4347867446031746,0.308944585,5.351908634292533,2.616577900138679,8,1.07632488625,0.6140832165818197,1.99560454,13,1.04876161,0.5792711382639236,1.75288545,25,1.4091776388,0.6439463516977203,2.49435301,32,1.5550170925,0.8464590933535794,3.11223894,27,1.729846690740741,1.0924466270736106,5.13954378,21,2.0180790485714284,1.766533590191323,6.92340084,-0.3604160288000002,-0.1458394536999998,-0.174829598240741,81,0.6428571428571429,43
gwael_cae_heledir,1.036758737230036,0.4865832981832675,0.6392061638468752,0.8217377758415622,,5.424981957308191,20.140919915144625,30,1384.0820000000022,325.9441999999981,4.246377140627169,1.759483952147506,2314.676299999999,0.2934,0.071,0,172,0.6971398298837209,0.9121097513320134,0.526623105,-1.67740011,5.05307679,6.7304769,1.8760144482079557,5.966830095349769,0.2316218924999999,0.925801445,0.6941795525000001,2314.676299999999,13.536118713450287,44.36807227297726,1.3083598328962904,0.3713151699999999,3.36523845,0.3736798404069767,0.26935125,2.531454520683853,1.111651245488429,14,0.0109439857142857,0.3332865064348212,0.79590391,15,0.2563742593333333,0.2879740428723816,0.81614126,47,0.5585536872340425,0.5094059537821862,1.79274837,45,0.74736418,0.6027070861894449,2.91440016,31,1.0633866583870968,0.9648547383510956,3.64896695,20,1.153041162,1.849203142252822,5.05307679,-0.3021794279007092,-0.1888104927659575,-0.3160224783870967,57,0.3313953488372093,57
gwanur_rudh_ang,1.409313301450973,0.368348263296798,1.0552176081501925,0.8962796046606948,,3.869907197141412,13.27304003194835,20,1377.0666999999958,9.978699999999662,138.00061130207766,0.2898780842118911,2727.523299999993,1.229,0.094,0,121,0.5218589597520661,0.9184002779047004,0.38350709,-2.77606093,3.52262936,6.29869029,0.3848884163551296,1.8950310026629271,-0.00918652,0.9765029,0.98568942,2727.523299999993,22.72936083333328,47.6301505727191,1.7598630065507166,0.46606131,3.149345145,0.4135525471900826,0.29156148,1.6572309087548998,1.727011877572339,23,0.1568586360869565,0.4851271133309174,1.10810333,20,0.2499457185,0.3664640139548671,0.85264119,37,0.4827001437837838,0.6761017795074956,2.52804315,23,0.9450948008695652,0.8282620181915834,2.52065642,9,1.0470108655555554,1.2631271608361792,2.92029106,9,0.6131208444444444,2.176487050917425,3.52262936,-0.2327544252837837,-0.4623946570857815,-0.1019160646859901,31,0.256198347107438,36
gwend_nim_draug,0.3383516819188895,0.7758436059458317,1.273192632247426,1.015130419567279,,4.514937485081597,13.78739350527166,21,1309.918899999997,234.99429999999847,5.574258184134703,0.5179629576955419,2007.9219000000007,0.382,0.069,0,187,0.2535896405347594,0.9660815053427224,0.12096384,-3.73390633,4.21384097,7.9477473,0.4796856334695201,3.9407041565428353,-0.17785941,0.44136454,0.6192239500000001,2007.9219000000007,10.79527903225807,27.875473229133565,3.80962528006069,0.31271108,3.97387365,0.494562053262032,0.32746853,1.2976889309208368,-0.720807725890714,15,0.1657267353333333,0.2693931693844416,0.68828804,22,0.4195187877272727,0.6615645271844727,2.1589147,42,0.3789762609523809,0.7556366419731823,2.96864385,38,0.249709492368421,0.9043126296340688,2.4202776,41,0.207390711707317,0.9419014168761332,2.45103402,29,0.06196433,1.600211769336383,4.21384097,0.0405425267748918,0.1292667685839598,0.042318780661104,23,0.1229946524064171,57
gwilwileth_midh_minuial,1.076718316104909,0.9683251767443278,0.7333321120084674,0.7580704041630958,,21.336574356016182,55.75382732284912,64,1481.5445000000036,36.1903999999995,40.93750000000067,1.7737114281810653,2205.352500000001,0.2176,0.033,0,159,2.856060668867925,3.8730437557647046,1.14162663,-3.20377081,20.6437929,23.847563710000003,1.8382673198433224,5.448997826572921,0.012350135,5.216858739999999,5.204508604999999,2205.352500000001,13.957927215189878,31.53480317877605,1.356078950976867,1.6162029,11.923781855,0.5462600618238994,0.38269255,8.083620015966927,9.322274682644538,12,1.5003166925,2.240668798114166,5.51578771,9,1.985617971111111,2.273771103999639,5.27060709,35,1.7897041022857143,2.3403334339680435,5.61405959,38,3.118344516578948,3.0692460289272554,7.79335959,41,3.272602006097561,3.83180821573875,10.41734803,24,4.288577785,6.671647973149887,20.6437929,0.1959138688253967,-1.328640414293233,-0.1542574895186135,71,0.4465408805031446,56
hadhod_celon_hub,1.4849291174331571,0.5350455901082908,0.8770582556557158,1.016461369100888,,2.0209646319903225,7.050347518392233,49,1050.4202000000005,1107.542699999998,0.9484241104203044,-0.4802952877557243,2595.902399999999,1.08,0.024,0,163,-0.3379331156441719,1.2641947846561885,-0.27923328,-3.78118833,1.94651571,5.72770404,-0.4838932222968845,-0.3330893502708232,-1.076577755,0.641617155,1.71819491,2595.902399999999,16.024088888888883,42.47189659913278,3.740961527982738,0.89855555,2.86385202,0.433587048588957,0.28664752,-1.095398768113254,-2.067792078191251,12,0.1732655108333333,0.7902081072692984,1.28229889,13,-0.1169269292307692,0.9141628878301696,0.88159505,41,-0.3556904365853658,1.3080625839767013,1.68519885,41,-0.4665421868292683,1.3434937002526235,1.94651571,33,-0.3757364775757576,1.345749426087957,1.93349492,23,-0.4144083730434783,1.3275477089537933,1.88524626,0.2387635073545966,0.1108517502439024,-0.0908057092535106,35,0.2147239263803681,54
haeron_thul_nothrim,0.1997967394900242,0.5666843932640786,1.520340541633327,0.8444993487653181,,5.385873907256771,16.373231054543144,10,283.6470999999947,71.45309999999881,3.96969620632274,1.427906703001375,2048.322100000005,0.397,0.065,0,154,0.1831806387662338,0.9407499148259164,0.03694482,-3.15849327,4.69727711,7.85577038,1.2902123343213912,6.00284463277398,-0.178592525,0.436267835,0.61486036,2048.322100000005,13.387726143790882,35.56771664657815,5.135640541282616,0.31811732,3.92788519,0.4762294164285715,0.328943865,1.0629783909565986,0.4235223040838509,12,-0.0423999483333333,0.2652137874995184,0.47312057,13,0.2973803646153846,0.7271951556870031,2.50449076,32,0.362511800625,1.0981304226751063,4.69727711,38,0.3214571310526316,0.7072365230625374,3.20012767,35,0.0499772577142857,0.9882540905844314,3.88935859,24,-0.0296783170833333,1.232661777017256,2.12635461,-0.0651314360096154,0.0410546695723684,0.2714798733383459,18,0.1168831168831168,52
hal_glamog_uruk,2.176227846760971,0.1889134838879834,1.282002795466112,0.4968265713263945,,2.061583415774804,7.303424460881751,15,1673.7286000000022,250.7774999999965,6.674157769337462,-0.1897889375007388,2690.927299999996,0.7684,0.023,0,197,0.0882623894923857,0.5938533063142911,0.03708004,-2.42096333,2.00715685,4.4281201800000005,-0.2098784653684649,1.7696800977202578,-0.26668761,0.46159727,0.72828488,2690.927299999996,13.729220918367323,32.75691178168289,6.72827134784881,0.3297994,2.2140600900000003,0.4347650878172589,0.28227627,0.4553992403890392,-0.346876984834959,13,-0.0471401107692307,0.3473721065221911,0.4934728,21,-0.0255373395238095,0.1210235373160665,0.23129703,46,0.371489369347826,0.5779207358907057,1.25104433,49,-0.0012114857142857,0.3166259704506821,0.98806184,45,-0.0036512917777777,0.5673821782323781,2.00715685,23,0.0726937495652174,1.1361037521587076,1.45059792,-0.3970267088716356,0.3727008550621117,0.002439806063492,23,0.116751269035533,61
harad_amath_cenedril,0.7554506992896773,0.8600037453316697,1.1017255650340982,0.9641922384569942,,4.591396998925929,15.955741873953846,50,1583.7577999999994,,,0.2128143145009797,1672.6028000000006,0.1906,0.072,0,119,0.5311836231092437,1.857774039508093,0.08362843,-4.53631006,3.97496572,8.51127578,0.1948892728873545,-0.6166361948988017,-0.6733112400000001,2.22217553,2.89548677,1672.6028000000006,14.174600000000003,30.36892747254726,3.4974234119526337,1.12241826,4.25563789,0.4174783857983193,0.28775829,1.7848490816247375,-3.4107187785692767,12,0.2958279766666666,1.2785028102615017,2.2519986,9,0.1481136666666666,1.7430992338330846,3.1718949,33,0.6266311336363636,1.8967864865776023,3.94581615,24,0.4688022583333333,2.3346896983274195,3.72365142,23,0.1966592717391304,1.7625653804813126,3.97496572,18,1.2152581983333333,1.5857622671191705,3.934716,-0.4785174669696969,0.1578288753030302,0.2721429865942029,33,0.2773109243697479,34
harad_mil_amlug,0.1977641740541339,4.111992694106542,0.6945389759483959,0.4269240154181458,-0.1287100739658404,,,12,366.67369999999937,,,4.238733764470132,1200.229999999996,0.2263,0.016,0,109,0.6694271038888888,1.7867143612013066,0.220705185,-1.64563946,11.43702289,13.08266235,4.195320032128174,20.09704666943497,-0.043231345,0.8169287425,0.8601600875000001,1200.229999999996,11.113240740740704,28.868092276709717,2.669020048369396,,6.541331175,0.3930587675229357,0.28848749,3.0354860878962917,,12,0.2635065316666666,0.6837105894067261,2.23084918,10,1.369879637,3.548460129418092,11.43702289,23,0.4134594273913043,0.6545518020247234,2.8234224,32,0.454080423125,0.9213024386130908,4.10049261,21,0.6293803935000001,2.286882156360254,9.66650429,11,1.70995493,2.572812665978686,8.3191408,0.9564202096086956,-0.0406209957336956,-0.175299970375,20,0.1834862385321101,35
haradrim_dol_lasguil,4.207935730291584,0.094055063746522,1.153545618166724,1.6559708471299024,,7.280771223414573,23.29007751730773,10,812.3894999999975,21.31629999999859,38.11118721354321,2.2794206294680754,1250.558699999994,0.4068,0.142,0,116,0.3482409523275862,1.0172230160874378,0.09903755,-2.17983084,6.31673394,8.49656478,2.5615483065946987,11.675267066028391,-0.1199245325,0.5832698974999999,0.7031944299999999,1250.558699999994,10.874423478260818,27.964314644816334,2.921032145382339,0.301491595,4.24828239,0.4792572574999999,0.31261258,1.439821921105831,0.3956687260486765,10,-0.0064106739999999,0.4103285110695479,0.81964998,12,-0.009737475,0.3087442565326637,0.22015276,28,0.4091473296428571,0.8305297258942221,2.67401816,24,0.4630737420833333,0.8380544278434073,2.50305953,23,0.1734929,0.7106117481808435,1.60002398,19,0.7377197457894737,1.881843258438524,6.31673394,-0.4188848046428571,-0.0539264124404762,0.2895808420833333,13,0.1120689655172413,36
haudh_imloth_alph,0.5653278236015619,1.0000319895243843,1.1090766366351823,0.9074246609093344,,4.183670263360658,18.32902184695772,69,1461.8657999999996,20.303700000004028,71.99997044872164,0.6341407175018652,1991.7920999999988,0.1515,0.214,0,166,0.1247578081927711,1.089647937489903,0.15437134,-2.0335166,3.24084769,5.274364289999999,0.5847696953872411,-0.0889313877498199,-0.7980272925,0.5735410224999999,1.371568315,1991.7920999999988,12.071467272727263,32.762709878186826,8.734106131507371,0.752470355,2.637182145,0.3137929230120482,0.228253875,0.7876068062848064,1.81411699168007,8,0.1713278999999999,0.6129034766070076,1.02565053,36,0.1891049133333333,1.0277307722673463,2.18182869,40,0.02584270575,1.202092255959618,2.66653664,38,0.1636461494736842,1.077304732036266,2.6991884,37,0.1515229478378378,1.1778529113803282,3.24084769,7,-0.0467449857142856,1.0183972819543414,1.0423401,0.1632622075833333,-0.1378034437236842,0.0121232016358463,37,0.2228915662650602,51
heledir_ist_anann,0.5036841460467645,0.8137553344726391,0.8555832052300708,1.217477591025115,,17.94843189657348,59.38380852350584,135,862.2056000000011,297.5934999999954,2.897259516756967,0.2820325479835034,1585.806199999999,0.162,0.015,0,178,3.1697540575280896,4.660227158085958,3.641600625,-4.94272253,17.68115012,22.623872650000003,0.2888616978948333,-0.0373340600124385,-0.13021591,6.42224175,6.55245766,1585.806199999999,8.959357062146887,25.908103910725128,1.4702172703330187,3.1507964700000004,11.311936325,0.4342491797191011,0.30224454,12.530115465755204,-0.9852978159758872,16,1.414414195625,2.0867824426928667,5.57517207,24,3.1831890475000004,4.054446773501669,11.21284954,40,3.2276934585,5.070602721390577,13.97430269,40,3.51787686625,5.218029664669536,16.46606764,36,2.927343715277777,4.143753906919436,13.6062648,22,4.090085055909092,5.606140100888932,17.68115012,-0.0445044109999996,-0.2901834077499998,0.5905331509722225,114,0.6404494382022472,57
honeg_merilin_midh,0.1382333755874598,0.4910424971833124,0.9043469205544528,1.2241650027616562,,7.11838251847186,22.833807128687184,26,28.67819999999483,286.78190000000177,0.1000000348696854,1.4850504772062936,2029.5336000000025,0.1891,0.029,0,174,0.7565367395977011,1.9409544492079336,0.110868705,-4.588281,6.80275017,11.391031170000002,1.4762419204438275,1.854713019187662,-0.14842638,0.6087248325000001,0.7571512125000001,2029.5336000000025,11.731408092485564,29.42302127054236,2.5655785735403454,0.3182978199999999,5.695515585000001,0.4417358960344826,0.31174751,2.6354500432271486,2.2887493171518822,10,-0.0202132679999999,0.2972405566572778,0.39018986,16,0.302331194375,0.7869331461075779,2.89414753,39,0.7983881751282051,1.710312359451312,6.05634192,44,1.2391260063636365,2.242962962476848,6.80275017,38,0.6252655378947368,1.8899625015953856,5.62199639,27,0.6512389892592594,2.4915910190479504,6.66583456,-0.4960569807532051,-0.4407378312354313,0.6138604684688996,29,0.1666666666666666,54
hun_hervess_randir,0.8291009514184553,0.813050987794825,1.2380107182731934,0.7049611582113522,,2.965815684983527,8.787455959931394,34,1071.7131000000008,88.20679999999993,12.150005441757344,-0.3187012918477636,1821.4711000000025,0.4089,0.012,0,165,-0.2556499945454545,1.1139490048701983,-0.36914904,-5.20945161,2.93043004,8.13988165,-0.3330866411169047,1.9619137389778285,-0.99523657,0.44708494,1.44232151,1821.4711000000025,11.10653109756099,36.88330355646698,4.357320667464902,0.7177561000000001,4.069940825,0.4764850166060607,0.33750561,-0.4707170681252495,-0.3632949927263507,10,0.02627396,0.6483131198987447,1.06280934,17,-0.0055405147058823,0.9109164258840144,1.29521167,41,-0.0790806092682927,0.9621285894660694,1.61105129,37,-0.5615123302702703,0.7511402812309651,1.30979269,31,-0.2446304096774193,1.0649390623918344,1.86691856,29,-0.3706550362068965,1.7737999988801896,2.93043004,0.0735400945624103,0.4824317210019775,-0.3168819205928509,23,0.1393939393939394,56
imrad_lavan_forodrim,1.1648189977833323,1.1619144844875948,1.0600642632292927,1.5299227889228797,,5.407464964314057,20.408130003567603,77,1835.8004,331.04589999999735,5.5454557812074246,0.520836808122467,2783.7955999999976,0.8987,0.253,0,190,0.8118786922631581,0.8355180709881584,0.663543765,-1.64847683,2.89797634,4.54645317,0.0479040756586413,-0.6322642453230585,0.18019705,1.5126153325,1.3324182825,2783.7955999999976,14.729077248677235,34.31921503369216,1.0291168852567176,0.6907288,2.273226585,0.3904064658421053,0.264966215,3.8914979898473545,1.0264690243162853,14,0.9261363914285712,0.8406441596994095,2.01375631,29,1.0634868151724135,0.8795295728327589,2.15016441,45,0.9445071037777776,0.8078544019061863,2.3459519,40,0.8135905125,0.8168858358600705,2.53741387,39,0.53601913,0.5075645621746658,1.83545523,23,0.6303799204347826,1.1682594850355617,2.89797634,0.118979711394636,0.1309165912777776,0.2775713825,76,0.4,65
in_suil_firen,1.3203933450831131,0.7706768992823106,1.6272573080616604,0.8284106777871689,,4.253246441105058,13.148838295849076,28,1639.7723000000042,557.2759000000005,2.9424784025291646,-0.1646682546569297,2386.916600000004,0.4117,0.066,0,158,0.3730427565189873,0.9248073511029786,0.42958101,-2.68242864,3.98153142,6.66396006,-0.1729037169409411,2.0326808216173893,-0.1103270275,0.90940833,1.0197353575,2386.916600000004,15.2032904458599,35.1501483684871,2.4790921012184493,0.48954655,3.33198003,0.4785694264556962,0.32346937,1.7974598232866832,0.902219588595058,13,0.6914185315384616,0.7791214549658717,1.92741717,17,0.6425270535294118,0.7199281209624813,1.54519323,36,0.5161214163888888,0.7261688236031204,2.13297446,36,0.2540444902777778,0.6771356008557452,1.35839547,30,0.2646252343333333,0.8029543276477502,1.68369932,26,0.1294086553846153,1.5466554713645733,3.98153142,0.126405637140523,0.2620769261111109,-0.0105807440555555,36,0.2278481012658227,50
ingem_noroth_imloth,0.8479099828469907,0.4191016794423552,0.99383905367374,1.527995224646718,,,,14,353.8529999999955,,,2.9216438352503915,1283.0025999999998,0.2293,0.058,0,114,0.7622805710714285,2.0994982461259206,0.100692805,-2.78430164,10.53037266,13.3146743,2.904477692791468,9.334465861848624,-0.1219697,0.636545335,0.758515035,1283.0025999999998,11.35400530973451,34.31505558405159,2.7542329239415837,,6.65733715,0.4425696361403508,0.349159535,2.4896977636058253,,10,0.5427230120000001,1.0607707386592593,3.24696606,13,0.3788692030769231,1.102994769750247,4.02571662,27,0.7578461699999999,2.0144030101894117,10.14241553,25,1.0530691620833332,2.868595773396562,10.53037266,26,0.7409304203846154,1.7264832828743364,7.05364736,13,0.829310996923077,2.8111251343267183,7.29278914,-0.3789769669230767,-0.2952229920833333,0.3121387416987178,18,0.1578947368421052,37
