n_observations,flux_mean,flux_std,flux_median,flux_min,flux_max,flux_range,flux_skew,flux_kurtosis,flux_p25,flux_p75,flux_iqr,observation_duration,mean_time_interval,std_time_interval,flux_cv,flux_mad,flux_amplitude,flux_err_mean,flux_err_median,signal_to_noise_mean,flux_trend_slope,n_obs_u,flux_mean_u,flux_std_u,flux_max_u,n_obs_g,flux_mean_g,flux_std_g,flux_max_g,n_obs_r,flux_mean_r,flux_std_r,flux_max_r,n_obs_i,flux_mean_i,flux_std_i,flux_max_i,n_obs_z,flux_mean_z,flux_std_z,flux_max_z,n_obs_y,flux_mean_y,flux_std_y,flux_max_y,color_g_r,color_r_i,color_i_z,n_significant_detections,frac_significant_detections,n_peaks,object_id
172,0.6271393211627907,1.26228893922405,0.22902369,-2.9913435,6.92911595,9.92045945,1.6110515360363158,4.472047242782104,-0.0481372125,0.8508968925,0.899034105,2011.9873000000007,11.766007602339185,38.03128100041191,2.0127727549974326,0.3511515,4.960229725,0.4042854603488372,0.266832605,2.5392205042336427,-0.4001392543888237,16,-0.009752213124999992,0.6234432191290215,1.24955262,21,0.332107,0.5216801090307688,1.745575,44,0.50439314,0.7897806101805511,3.25698681,39,0.8958622020512822,1.1822721627012807,3.72971336,30,0.8775442973333334,1.333288461088456,4.09619782,22,0.7996135768181819,2.3439104063066436,6.92911595,-0.17228614000000003,-0.3914690620512822,0.018317904717948807,40,0.23255813953488372,53,aith_annon_fast
113,0.22728282380530973,0.8475334188256454,0.29225693,-3.44778132,3.35576755,6.80354887,-0.7677419372985331,4.330598968713962,-0.0994176,0.72973792,0.82915552,2291.714200000002,20.461733928571448,52.21180654238919,3.72898138379186,0.40985765,3.401774435,0.507192212477876,0.28635175,1.4845133137659559,0.5044422822138654,8,0.08663204499999999,0.3229760617833778,0.68026033,14,0.1984267592857143,0.2954965911510461,0.70514919,22,0.4202618022727273,0.47435991574691944,1.29817344,26,0.4767222396153846,0.5326847169195448,1.31169076,19,0.027812500000000018,1.0829714274170072,1.6306044,24,0.0017896966666666736,1.3363217749037377,3.35576755,-0.221835042987013,-0.05646043734265732,0.4489097396153846,24,0.21238938053097345,33,alae_lathron_aran
140,0.2346210744285714,1.5134015616448637,-0.033541025,-5.53157227,7.88342343,13.414995699999999,1.7804717386150184,10.618402591598679,-0.2053821475,0.326745735,0.5321278825,1700.5319999999992,12.23404316546762,23.943551652352124,6.450407600130598,0.268167845,6.707497849999999,0.545700498,0.383333155,0.9850141400354031,-0.4589538456205805,12,0.09776720083333335,0.6866612150221327,1.42091126,10,-0.0022792230000000012,0.17162936958986083,0.40733366,38,0.4902711663157895,1.2169504132346236,4.87131322,34,0.4042383749999999,1.6398460749358814,7.75633189,30,0.2568824263333333,1.9268191303269946,7.88342343,16,-0.52402160125,1.793288869185353,2.28255221,-0.4925503893157895,0.08603279131578956,0.14735594866666663,13,0.09285714285714286,48,alph_hud_Eru
124,0.920683814435484,1.075113405012625,0.85318627,-4.91977785,3.71692711,8.63670496,-1.3266288422218175,7.0520098560352285,0.397609005,1.597195645,1.19958664,1917.2215999999971,15.587167479674774,49.183414973318,1.1677335781902816,0.5780899150000001,4.31835248,0.5066025120161292,0.32251240999999997,3.1587693726936514,0.06269643512524911,7,-0.022467380000000002,0.4734602281584594,0.46816791,8,0.53551198,0.32900093888316495,0.99245538,32,0.8441307421875,0.5037001269202656,1.87369217,34,1.1834975429411765,0.723739588658447,2.61176731,26,1.2670746280769232,0.9006942987359676,3.05607984,17,0.5789957805882354,2.2302393046633604,3.71692711,-0.30861876218749995,-0.33936680075367653,-0.08357708513574669,51,0.4112903225806452,38,amarth_riel_tinnu
135,1.5662883474074074,4.9820059931604375,0.02323832,-4.59593988,24.72467309,29.32061297,3.0097329140003146,8.277660299057956,-0.191923575,0.30277441,0.494697985,1906.4009000000005,14.226872388059705,33.50579998169633,3.180771919427788,0.25184327,14.660306485,0.3819267105185185,0.26832634,8.331808553742423,0.12901228272316836,23,0.10581364565217392,0.47597025605690163,1.22118101,19,1.3042512336842105,3.4764765094347494,12.36122386,44,1.6742715575,4.9352905260189,20.83556641,32,2.5366869653125,6.774326248314675,24.72467309,9,1.293087986666667,5.405340257720934,15.53148398,8,2.21933953875,6.703676275174681,17.77825541,-0.37002032381578953,-0.8624154078125001,1.2435989786458332,15,0.1111111111111111,45,amloth_aith_inias
156,0.8374796123076924,2.5058777070566083,0.301858165,-5.86173719,5.94434378,11.80608097,0.14303359466750565,-0.7171957442297803,-0.859422115,2.6999655375000002,3.5593876525000003,2646.5332999999955,17.074408387096746,37.13508050012878,2.9921656243685866,2.14475818,5.903040485,0.4637589004487179,0.30556037,2.61332313174728,7.7948171643498725,16,0.36034215937499997,0.7918121497358954,1.91268031,12,0.8707836408333334,1.4511745127635653,3.29139629,41,1.0561424717073171,2.473475034604521,5.53738489,33,0.561195383030303,2.5790567815208725,5.5883859,28,1.2358705646428572,3.3285919758641973,5.94434378,26,0.6925490957692308,2.6145464917961205,5.65077393,-0.18535883087398375,0.4949470886770141,-0.6746751816125541,65,0.4166666666666667,45,andrann_Gonhir_cuil
81,0.6537221023456791,0.7002803039833154,0.70264651,-2.20520024,2.15005508,4.3552553199999995,-1.7746976366242189,6.130143238820438,0.44144638,1.02146293,0.58001655,1078.661699999997,13.483271249999962,35.86413977644456,1.0712201736342961,0.28639234,2.1776276599999997,0.3875214276543209,0.27971652,3.0392112440557915,0.758402565493841,5,0.716701746,0.20750721251181603,1.02146293,9,0.5608690522222223,0.31198080042585846,0.98481221,22,0.7688564927272726,0.27140046700953685,1.18044595,17,0.8016232652941175,0.5669972920724532,2.05836369,17,0.805298224117647,0.6087633863168337,1.7307629,11,0.007968357272727256,1.411450960134382,2.15005508,-0.20798744050505036,-0.032766772566844904,-0.0036749588235294173,35,0.43209876543209874,25,andrann_hun_cirdan
149,1.181095462885906,0.9705415485650334,1.09905919,-1.2990373,4.05344066,5.35247796,0.3163308000157645,-0.3119700346077079,0.45197132,1.87203943,1.42006811,2537.392899999999,17.144546621621615,42.1879916848186,0.8217299778576728,0.69204975,2.67623898,0.4898093712080537,0.30722014,4.3211049391770775,0.09670222675194359,14,0.3227689664285715,0.6013504955727206,1.87203943,15,0.852928774,0.49706820255462214,1.58242754,29,1.3344567196551724,0.6209333326149374,2.6089135,33,1.3098057948484847,0.766413867924023,2.86145589,32,1.2763210940625,0.9179761571249294,3.15819584,26,1.3809775276923077,1.5626402439994285,4.05344066,-0.48152794565517243,0.024650924806687735,0.033484700785984645,84,0.5637583892617449,47,angos_maecheneb_heleg
180,0.1865093213888889,0.7127337810717083,0.174458165,-2.0015531,3.36399765,5.365550750000001,0.5644317441187479,3.555303112958227,-0.16998760499999999,0.48398440499999995,0.6539720099999999,3021.304400000001,16.87879553072626,48.82681011552214,3.8214378550313497,0.318715545,2.6827753750000003,0.4075770886666667,0.279198905,0.9102176113516843,-0.2606941057888791,15,0.2584615806666667,0.5946769135534394,1.37467975,17,0.2194157911764706,0.4800116362734251,1.31630453,43,0.1771421758139535,0.4753049593367815,1.42917937,37,0.15885623081081082,0.46706388970096546,1.13074907,38,0.27568956000000006,0.5738244765527174,1.76504034,30,0.06645627699999998,1.3378430759700377,3.36399765,0.042273615362517086,0.01828594500314268,-0.11683332918918923,21,0.11666666666666667,61,aphadrim_harad_aiglos
131,0.8348252346564886,1.7567697989445208,0.16794958,-2.2635854,6.81684319,9.08042859,1.780348755340079,2.5679124083748412,-0.056861129999999996,0.88495621,0.9418173400000001,2989.781600000002,22.998320000000017,63.18247922524303,2.1043563682731645,0.31007757,4.540214295,0.47383278152671765,0.35430786,2.0516152658315803,0.82266903806565,7,0.11311449714285712,0.2974902693070356,0.69510996,15,0.26965330200000004,0.5283048060361769,1.70111947,25,0.48414740200000006,0.9577470237050478,3.47261385,35,1.0639947165714285,1.988582597497831,5.88808034,33,1.3610490769696968,2.098009278720321,6.81684319,16,0.64171156625,2.2563855848298746,6.5841727,-0.21449410000000002,-0.5798473145714285,-0.29705436039826827,27,0.20610687022900764,43,aran_saew_rodwen
154,0.5128476245454545,1.026530095375839,0.16940024,-3.04125579,6.49921698,9.540472770000001,1.5604214012578121,7.520249023902802,-0.08281181,1.0194657875000002,1.1022775975,1777.6362999999983,11.618537908496721,34.75564004837,2.001627864193911,0.409425185,4.7702363850000005,0.44165965876623375,0.315423715,1.5211584543167143,-2.222781895022311,11,0.15158194818181817,0.7352573342562919,1.76864528,14,0.14359915999999998,0.35306847097896027,0.90967789,34,0.43077683764705876,0.686099288443753,2.56147765,42,0.5651989535714286,0.8820068997209902,2.56297476,33,0.6258941987878788,0.9234526844219368,2.89916934,20,0.813073371,1.9677435588049248,6.49921698,-0.2871776776470588,-0.1344221159243698,-0.0606952452164502,35,0.22727272727272727,53,bregedur_rom_rochben
158,0.5923669586075949,1.5784969218348248,0.11758724000000001,-2.10785693,7.43882723,9.54668416,2.1958909599508574,5.003027972344423,-0.1026034025,0.592407955,0.6950113575,1837.3407000000007,11.702807006369431,32.38337828945536,2.6647281704320678,0.30423606999999997,4.77334208,0.5485781542405063,0.34572928999999997,1.98714650020376,-1.8699025239887974,16,0.33522143374999996,1.3820348622316345,5.31647424,16,0.734112885625,1.611005196432186,5.58614558,36,0.7891173719444444,1.5904138535779198,5.76096713,29,0.46014347896551727,1.203535020755475,5.43391378,36,0.42043257944444434,1.6162337572300554,7.43882723,25,0.7838668484000002,2.019004884989277,6.06630292,-0.055004486319444434,0.32897389297892715,0.03971089952107293,21,0.13291139240506328,54,cabed_hub_merilin
97,0.13816948680412372,0.6006488868217443,-0.00571377,-1.84418598,1.68644454,3.53063052,0.47967746836901914,1.720202339331602,-0.14519384,0.2733598,0.41855363999999995,1595.5212000000029,16.62001250000003,43.802128897415116,4.347189098800487,0.15911632,1.76531526,0.43994454752577317,0.25877609,0.8559492512723521,0.2620166762373341,3,0.011561009999999991,0.16432265584878458,0.1937234,7,-0.03725890714285716,0.07184780408260313,0.03416599,22,0.5694756727272726,0.6991487697977427,1.55066781,28,-0.02242219892857143,0.2262076580632532,0.58752874,20,-0.04010994300000001,0.30063644761699654,0.46434162,17,0.1488308923529412,0.9833042425743806,1.68644454,-0.6067345798701298,0.5918978716558441,0.01768774407142858,10,0.10309278350515463,32,cair_gwael_lorn
142,0.44486946964788737,0.798929978867211,0.366472065,-1.2730704,3.36648772,4.63955812,0.47818336328567695,0.20680745263889788,-0.190077045,0.9620625625,1.1521396075,3002.8251999999993,21.29663262411347,51.71952901354914,1.7958750450993215,0.581029665,2.31977906,0.45875141176056333,0.31048913,1.5158710449316473,2.1649994382133966,14,0.4639566185714285,0.7494239331618427,1.87224349,12,0.24696906249999998,0.5719569994080861,1.03155683,38,0.5350984200000001,0.6642571486951268,1.73384875,30,0.4763140973333334,0.8268219519308175,1.81304382,29,0.46213481172413795,0.9488986703260747,3.36648772,19,0.2993353084210526,0.9577520431713347,2.51776782,-0.2881293575000001,0.058784322666666666,0.014179285609195458,37,0.2605633802816901,43,callon_alph_nagol
107,0.5357291927102804,0.9308042149994009,0.37870064,-2.14541508,4.68190025,6.827315329999999,0.7750981140301543,3.4641442849073854,0.10756067,0.95250684,0.8449461699999999,1952.9930000000022,18.424462264150964,43.233396989832855,1.7374528542871006,0.40754444000000006,3.4136576649999997,0.448594399906542,0.27035165,1.911257468164883,-0.011824810023721018,9,-0.09762685222222221,0.48372624014293375,0.74044927,8,0.52003446,0.6739583715584444,1.50455499,26,0.5191203896153845,0.6570164274472885,2.07002052,27,0.7412574362962964,0.8054204449016853,2.35896127,20,0.5344690835,0.8037585135031331,1.74283676,17,0.5788780605882353,1.6213882718890102,4.68190025,0.0009140703846154397,-0.22213704668091183,0.20678835279629637,26,0.24299065420560748,38,cirion_myril_toll
121,0.574153512892562,0.9033140714295658,0.50151993,-3.23296652,2.61664031,5.849606830000001,-0.9817027801152417,3.712102782269297,0.03739707,1.28354616,1.24614909,1584.7274000000034,13.206061666666695,39.10492349057076,1.573297125499949,0.59271049,2.9248034150000004,0.39593448256198344,0.25772946,3.0998696897235787,1.1487336969866144,6,0.8803238000000001,0.5128131850815782,1.38065922,11,0.6473337781818181,0.660466845462536,1.80573518,31,0.7086620841935484,0.7281426749869444,2.20438379,32,0.5521949603125,0.7729342074135973,2.04489241,22,0.592211689090909,0.8472494840657175,2.23027189,19,0.2317126421052631,1.4777379357334715,2.61664031,-0.06132830601173023,0.15646712388104833,-0.040016728778409005,43,0.35537190082644626,40,cirion_randir_mil
198,0.3158799025380711,1.0929943728135867,0.11700427,-2.47653546,4.55051037,7.02704583,1.4816333796610968,4.227468205592523,-0.12616267,0.58342879,0.7095914600000001,2548.218200000003,12.935117766497477,34.546587522207346,3.460158003188743,,3.513522915,0.5046159330808081,0.36350213,1.2242151932108774,,8,0.072975235,0.3756349799090922,0.81990262,10,0.369352226,0.6875431605590696,1.66506431,40,0.3702952369230769,1.1077344733216472,4.17869415,53,0.3791940394339622,1.0326223001271515,4.55051037,48,0.4815527860416666,1.1409354219762138,3.99034038,39,0.007632938461538455,1.254429630533376,2.91686542,-0.0009430109230769146,-0.008898802510885262,-0.10235874660770444,19,0.09595959595959595,64,cugu_rach_fast
127,0.6084460318897639,1.2005803649613271,0.23667522,-2.82326961,4.42288362,7.246153230000001,0.8694879261513975,1.2524378022880844,-0.07778724000000001,1.1051652299999999,1.1829524699999998,1630.5271999999968,12.940692063492039,36.30130536469136,1.9731912150572528,0.46153431,3.6230766150000004,0.47600913330708655,0.31568053,2.314800956075646,0.1173267714837399,15,-0.062101152,0.32480017996207855,0.70119031,16,0.33190283625000006,0.7544403247796682,2.92016789,32,0.6506683278125001,1.018282470422479,3.22186609,21,1.0736497009523809,1.3098931458742296,3.42105085,22,0.7664744763636361,1.1179302184467945,3.65088982,21,0.6030118695238096,1.8134994970357852,4.42288362,-0.3187654915625,-0.4229813731398808,0.3071752245887448,26,0.2047244094488189,41,cuil_gul_dunadan
178,0.3190711053932584,0.9185901038912402,0.12459004,-2.10147969,4.1660704,6.26755009,1.5683710231282688,4.026132119339229,-0.1005024925,0.464753335,0.5652558275,2293.5285000000003,12.957788135593223,35.07216945557524,2.878951081324235,0.2909366,3.133775045,0.4580570058426966,0.30833408500000004,1.2463176142640497,0.7757077678210892,8,0.13557493000000004,0.4131925383064266,0.89593229,13,0.14168078307692308,0.763463289281248,2.64413623,35,0.2248207197142857,0.8124685645968448,4.1660704,45,0.5551764682222223,1.0533899415593246,3.85039385,45,0.3005450402222222,0.9052396933846213,2.90929815,32,0.23412543968750005,0.98532134945578,2.25369818,-0.0831399366373626,-0.33035574850793664,0.2546314280000001,21,0.11797752808988764,55,cuin_aear_nestad
140,2.2467144148571427,3.052821482181171,1.11583098,-1.78959649,12.45417715,14.24377364,1.121164995872422,0.9294418244321663,-0.170386045,3.978784175,4.14917022,2570.714500000002,18.494348920863324,52.42699414967372,1.3587937398689298,1.712647745,7.12188682,0.4272913852142858,0.32515563999999997,9.910897660036865,8.506422999537572,9,7.066649314444444,5.554365760357649,12.45417715,11,2.371862480909091,4.07423581143695,10.3910841,33,2.722191425151515,2.982510843582258,7.36311426,27,1.9558202896296295,2.10052474439829,5.0534564,33,1.2360877687878788,1.9328191046228365,4.63700728,27,1.5340491014814812,1.934534090215955,5.27712472,-0.350328944242424,0.7663711355218854,0.7197325208417507,64,0.45714285714285713,44,cyron_fern_tamin
76,0.20526395026315788,0.6579308397019462,0.1051649,-1.73579156,1.69605991,3.43185147,-0.03613376112510785,0.6416877473483731,-0.1898752475,0.76904673,0.9589219775,1573.7851999999984,20.983802666666644,54.077334657542444,3.205291717607736,0.395894285,1.715925735,0.3900312088157894,0.281954795,1.1840150930015099,0.3756572221549517,4,-0.0225860175,0.21389917975433523,0.21581635,4,-0.04378684499999999,0.2364583670903759,0.1791472,16,0.7719498231249999,0.6178193268824068,1.38787754,20,-0.0665171565,0.27253012098233054,0.5051345,19,0.0958213957894737,0.49651829218428084,1.27640267,13,0.23262239307692312,1.0518927337881165,1.69605991,-0.8157366681249999,0.8384669796249999,-0.1623385522894737,12,0.15789473684210525,26,cyron_lalaith_fern
162,0.7385367091975309,2.3237366108150574,0.08797503,-2.03961749,13.18678316,15.226400649999999,3.2002706987225324,11.032476193327005,-0.176593735,0.4497764225,0.6263701575,2029.9180000000051,12.608186335403758,28.472275699231474,3.1464063761162953,0.301264705,7.613200324999999,0.5568451554938272,0.34391785500000005,2.3840939044153675,2.9668309194029105,14,0.3142074057142858,0.9134627722282277,3.22238946,16,1.214252954375,3.6146626002192686,13.18678316,38,0.46602701815789477,2.0839021812635092,10.412879,35,0.8763979148571429,2.030536141482953,9.40439875,31,0.8380026790322581,2.6340381279738625,10.47070595,28,0.7662485421428574,2.305882610965218,9.36399882,0.7482259362171053,-0.41037089669924814,0.0383952358248848,16,0.09876543209876543,53,drafn_grond_nothrim
164,0.44038875707317077,1.5358481075430073,0.039185935000000005,-1.63776376,7.12744354,8.7652073,2.866978476529954,8.213079476662637,-0.16557230750000002,0.299674795,0.4652471025,2005.4305999999997,12.303255214723924,33.01490700341073,3.4874825546189534,0.230824105,4.38260365,0.40460773628048785,0.27915904,1.501555111881961,1.070440549772644,14,-0.04043541357142857,0.31265143262567135,0.33595128,19,0.2674891415789474,0.7542603313246681,3.25491826,43,0.4746999762790697,1.3749065069843256,5.21593157,36,0.2743413622222222,1.2136114332269217,6.2869334,28,0.7367862603571428,2.0873211408581214,7.12744354,24,0.6995481229166667,2.24069643678342,6.77341871,-0.2072108347001223,0.20035861405684746,-0.46244489813492057,18,0.10975609756097561,50,draug_aerlinn_gwend
68,0.3081639433823529,0.9677195689620762,0.021840715,-2.94565444,2.67519758,5.62085202,0.14192102990359834,1.07127349131307,-0.3142521975,1.0822118625,1.39646406,1204.3019000000058,17.974655223880685,40.44356805137869,3.1402751351782348,0.54993465,2.81042601,0.38621868411764704,0.278596445,1.4500565057378987,2.4640178632210197,3,0.46615139666666666,0.7245966349059401,1.29946461,6,0.4479095766666667,0.8381962164415528,1.62520631,14,0.2906216535714286,0.8538961293181234,1.47113972,17,0.25771045235294116,0.9192229129466651,2.07097345,16,0.41236659875,0.9647591381119891,2.67519758,12,0.15179917333333326,1.365643031553799,2.61094819,0.1572879230952381,0.03291120121848745,-0.15465614639705882,16,0.23529411764705882,20,draug_rhun_uir
129,-0.11917904341085275,1.0405472249699725,-0.14089189,-3.00424894,2.88011367,5.88436261,-0.21208077568382522,0.40850873375183117,-0.69755569,0.60838631,1.305942,1618.8162000000011,12.647001562500009,39.48217773264434,8.730958020722102,0.67432377,2.942181305,0.3597198767441861,0.26040488,-0.31027541099590955,-1.875823956423523,13,0.09361594615384614,0.23644614877494025,0.60838631,11,-0.003941178181818195,0.3486379879339124,0.68439626,38,-0.026578803421052625,0.7958400430389051,1.3292897,26,-0.09664231461538461,1.0472158155374258,1.59733486,25,-0.28938808639999997,1.1827871894025777,1.54500142,16,-0.361897129375,1.8172682631254844,2.88011367,0.02263762523923443,0.07006351119433199,0.19274577178461536,25,0.1937984496124031,42,drego_Gonhir_gwaloth
99,1.4353959042424242,1.10089295541884,1.1763533,-0.94571289,5.45044804,6.396160930000001,0.8971261184817705,0.9789109758617904,0.67664231,2.017072165,1.340429855,1781.2771999999968,18.176297959183643,49.76246875949968,0.7669611931907185,0.62816764,3.1980804650000003,0.46066541202020195,0.32603145,4.689464599186136,2.0833519148719795,8,0.3561542725,0.43897435265874807,0.80045138,8,0.81200265625,0.49200642170040204,1.68645791,22,1.4137699331818183,0.7250990418140095,3.02919924,27,1.4426946322222225,1.1272265124287306,4.02801728,20,1.6968108919999998,1.1634268270606145,4.16018632,14,2.0547876892857144,1.4346585282957527,5.45044804,-0.6017672769318183,-0.028924699040404178,-0.2541162597777773,57,0.5757575757575758,35,drego_rhosc_ithildin
151,1.4644861250993377,2.4973640648823587,0.53281715,-1.77767561,10.33293592,12.11061153,2.2101303979951994,4.474204390012628,0.04931755,1.874267895,1.824950345,1796.5792999999976,11.977195333333317,35.59241182707826,1.7052835271573226,0.75857474,6.055305765,0.4179053294701987,0.29188562,5.815298383346102,0.021673768465786974,7,0.4899310699999999,0.5924962873609938,1.3353228,10,1.2052106919999999,1.1841423505682347,3.17004786,44,1.3672899190909094,2.2032951953297526,7.78048831,37,1.7583122372972975,2.8663351597678095,10.33293592,31,1.493794482903226,2.709197264449796,9.37879509,22,1.5513564677272726,2.967818143304045,10.22721133,-0.1620792270909095,-0.3910223182063881,0.26451775439407155,59,0.39072847682119205,50,dunedhel_raug_adel
175,0.23019847685714287,0.9677792528312092,0.05659266,-4.66182362,3.99129474,8.65311836,0.4568378679235356,6.197137943434273,-0.119295835,0.382387495,0.50168333,2668.5342999999993,15.336404022988502,47.167415501243816,4.204107976925477,0.23310672,4.32655918,0.4660855539428571,0.33790415,0.9668804438230655,-0.029022473330126624,10,0.070956227,0.28952158144704004,0.43156242,15,0.14558651266666664,0.3733738414188566,1.42026353,40,0.21342065525000004,0.6779161490367318,3.18205404,44,0.38606749477272734,0.8746277551496306,3.07354366,37,0.35422732729729733,0.9067277054739855,3.4335129,29,-0.0427184,1.6439998317266542,3.99129474,-0.0678341425833334,-0.1726468395227273,0.031840167475430003,13,0.07428571428571429,59,edlothiad_sammar_ist
163,0.484309570184049,1.8919075312820122,0.01447653,-2.63471401,12.03860997,14.67332398,3.7699611619644378,15.879884243285522,-0.159415175,0.36342102,0.522836195,2271.465000000004,14.021388888888913,44.66205443235539,3.9064012932121965,0.26540705000000003,7.33666199,0.400899025398773,0.28126579,2.2157008221308185,-1.2636435155935795,13,0.1581669376923077,0.628453012823119,1.48539606,15,0.044756974666666664,0.2509132715242833,0.60813938,36,0.34697023361111107,1.3337511634942456,7.03530452,40,0.8524757519999999,2.619210821173016,12.03860997,37,0.6794765856756758,2.314936283140914,8.75209501,22,0.20383377136363642,1.3447110312014525,4.24132727,-0.3022132589444444,-0.5055055183888888,0.1729991663243241,18,0.11042944785276074,53,eglan_raug_salph
173,1.2152628251445086,3.6929718817587833,0.23349828,-2.73050255,19.1918314,21.922333950000002,3.5619848138823507,12.295152673518086,-0.13990839,0.73928355,0.87919194,2058.9078999999983,11.970394767441851,25.921982015374777,3.0388256806256266,0.43838031,10.961166975000001,0.46245849722543353,0.35107517,4.522001166517025,-1.3263936674334564,13,0.6165870315384615,1.4518313109702332,5.18325507,16,0.37864132,0.4837966228010583,1.65957849,48,1.0083749806250002,3.788276653627203,19.1918314,38,1.546055095526316,4.442814486911511,18.31286209,37,1.6998532383783782,4.330420048549298,16.63773371,21,1.2438054142857142,3.211255958206809,11.87643687,-0.6297336606250001,-0.5376801149013157,-0.15379814285206228,27,0.15606936416184972,57,elu_talraph_amon
151,0.1108871938410596,0.9663736682978951,0.22656426,-2.59619537,2.87706516,5.473260529999999,0.047973212606290026,-0.015675612176130116,-0.66297366,0.759786495,1.422760155,3219.484400000001,21.46322933333334,50.46477318166882,8.714925816258358,0.7520835100000001,2.7366302649999996,0.4814224004635761,0.33194405,0.5074298023893036,1.9074192863946169,16,0.305475278125,0.8273924972350583,1.40226911,17,0.37719646294117654,0.860715806426235,1.80030476,27,0.06041814407407406,0.8489255891677356,1.57721469,31,0.0073016232258064535,0.8649013544444957,1.47066761,35,0.07120518085714285,0.7803931266288471,1.45334339,25,0.04376801640000002,1.4957366785304196,2.87706516,0.3167783188671025,0.05311652084826761,-0.0639035576313364,27,0.17880794701986755,52,ennorath_calad_minas
123,0.9114789253658537,1.3446926134614137,0.94185922,-4.25567477,4.45655709,8.71223186,-0.3549408263293477,2.2840081582513823,0.13314841,1.60774831,1.4745999,2150.882599999997,17.630185245901615,44.506165533327525,1.475286565645689,0.7877017900000001,4.35611593,0.5601690217073173,0.40974817,3.4401294073320785,1.5680089751039117,8,2.715197025,1.854391794528846,4.45655709,11,1.6489026027272728,1.1815317197795618,3.30567773,27,1.0597641918518517,0.8955075358869059,2.48847363,31,0.9299754954838709,1.13237590564757,3.98990623,32,0.509901623125,1.0302159274436589,2.70464649,14,-0.10766589214285717,1.7104552283996184,2.82769844,0.5891384108754212,0.12978869636798074,0.42007387235887095,51,0.4146341463414634,39,fae_forodrim_luin
136,0.3615886968382353,0.8876903345137832,0.17185017,-2.66240102,5.07001028,7.7324113,1.063616898144783,6.775318677041561,-0.091276225,0.8388995175,0.9301757425,2267.916799999999,16.799383703703697,44.310137404807044,2.4549725759566847,0.397382065,3.86620565,0.49575881955882345,0.343721675,1.069674046938361,1.4699542103735759,13,0.4697667853846154,0.6040844056774144,1.32088565,17,0.35231529411764706,0.6057636720086258,1.30660037,30,0.342999461,0.5831843563868114,1.73340264,29,0.29370203827586205,0.5779063563061857,1.78072104,25,0.26044611120000005,0.8785270005449706,2.32760924,22,0.5346017654545455,1.6500986220515166,5.07001028,0.009315833117647054,0.04929742272413795,0.033255927075862,19,0.13970588235294118,45,fang_nothrim_heledir
114,0.7371283271929824,1.3974934011731175,0.635293635,-2.07757967,4.16546117,6.243040840000001,0.3000320044604351,-0.5086304037171665,-0.3386602025,1.7409957275,2.07965593,2127.6533999999956,18.828791150442438,45.7417402387491,1.8958617510940527,1.01517715,3.1215204200000004,0.45176878649122815,0.33648163,2.796648097780349,-2.8009062814854553,9,-0.03662443444444441,0.4227286367744728,0.53932719,16,0.282693625,0.61475410254921,1.09184028,22,0.6626176604545455,1.0888817945837652,2.65557521,25,0.5382871,1.473742648359264,2.84645202,24,1.2730352891666668,1.643355831043297,3.95286202,18,1.1806410133333332,1.7857876422607977,4.16546117,-0.3799240354545455,0.12433056045454549,-0.7347481891666667,48,0.42105263157894735,38,fast_graw_rusc
71,1.54293194,4.508098806474565,0.48516789,-6.50471141,13.47257341,19.97728482,0.8860990173202137,0.30450403513192725,-1.8038369749999998,4.32376013,6.1275971049999995,1498.4784999999974,21.406835714285677,44.66955735441562,2.921774246552032,3.03093215,9.98864241,0.3523223042253521,0.2719462,4.955848020508478,12.211545163232236,0,0.0,0.0,0.0,13,0.6271283815384615,2.156494282671544,4.74616471,23,0.9110109486956521,3.3382575506031547,8.69532463,20,2.126813224,5.713761904446901,12.47139756,14,2.366375545,5.912720998530773,13.47257341,1,4.77672485,,4.77672485,-0.2838825671571906,-1.215802275304348,-0.23956232099999974,35,0.49295774647887325,20,firiel_eirien_heledh
115,0.1868607239130435,5.50064745305049,-1.43334816,-8.83493109,17.30547398,26.14040507,0.70275218362011,-0.3412026976233431,-3.966531255,5.50157579,9.468107045,1585.5278000000035,13.90813859649126,37.91699473080451,29.437151573972503,2.9210862499999997,13.070202535,0.5001543909565217,0.37383676,-1.1900872479303404,16.154411747084154,5,2.895090384,3.6553782887045294,7.28283891,6,-0.04843907666666677,4.0517654313166,6.21672004,24,0.24481934291666674,6.705477101196836,17.30547398,27,-1.0405593248148148,5.612621594781229,9.96015964,30,0.36650702499999993,5.6324394689689266,13.15842895,23,0.8055822860869561,4.537922036462065,11.52523699,-0.2932584195833335,1.2853786677314816,-1.4070663498148148,36,0.3130434782608696,38,firion_heron_rusc
165,0.4982977381212121,1.5670410241731902,0.64344834,-3.12215311,4.62632631,7.74847942,0.10559973522385509,0.2992585387913178,-0.26527322,1.19696981,1.4622430299999998,2225.2323999999935,13.5684902439024,28.0174080672101,3.144788555696803,0.64094584,3.87423971,0.4391870921212121,0.31752867,1.948640902683876,-1.224158283256262,25,0.13970082359999997,1.224537599627607,1.99862216,25,0.4667103864,1.11025777434439,3.41308327,47,0.8323296063829785,1.647586992674353,4.62632631,44,0.39485368909090907,1.757009237611979,4.4478953,15,0.698575850666667,1.8428822439863628,4.14849372,9,0.009683884444444383,1.5923168306858528,1.92971772,-0.36561921998297847,0.4374759172920694,-0.303722161575758,59,0.3575757575757576,53,forodrim_lossen_lasguil
