object_id,gp_res_std_u,gp_loglike_u,gp_res_std_g,gp_loglike_g,gp_res_std_r,gp_loglike_r,gp_res_std_i,gp_loglike_i,gp_res_std_z,gp_loglike_z,gp_res_std_y,gp_loglike_y,gp_res_std_mean,gp_res_skew
nost_tachol_rom,0.3606762229327721,-18.42204230000441,0.1546146920918876,-13.649219223874956,0.1473345109536679,-18.87004300949292,0.33850008568157997,-36.91506112277455,1.0714170275958619e-05,-43.71429854558647,1.1370692764244419e-05,-33.66806183970202,0.20794149911964263,-0.02253038030346056
nur_angos_gaurwaith,0.001351689601282095,-11.351511921612236,0.07375384343675505,-11.162232719062985,0.054423188773978934,-20.091483249073335,0.12179618834575928,-23.17537838432947,0.5536991734849912,-44.86274198302941,0.005730731754874989,-42.605514624821176,0.2734554989511982,0.7118442456416986
pent_gobennas_achas,0.04386226287430033,-22.787503934468432,1.5250817539610075e-05,-20.6966790369531,0.012350790996178163,-30.718517846467005,0.06191287927529641,-41.86879314549988,0.19073913259431532,-34.4407089842345,0.025054677189702782,-26.376467054842635,0.09398900414910827,0.5607048881068444
perian_gwaun_minuial,1.1454261611562302e-05,-18.181983007600962,0.40286206228947075,-26.104796334388173,0.15455025387982102,-25.21319737644702,0.1366865293605919,-19.286481709281574,0.1780419835704091,-20.053987971382156,0.4872498963220908,-47.30179487525674,0.2872183218470891,-0.09809570890725113
pilin_minai_bellas,0.34986789152748377,-12.688221555472563,0.045909600984138085,-20.434471383125782,0.19027912838278788,-28.924508547994062,0.30593804349614623,-34.93769341743668,0.2601983932037596,-31.42952503496047,0.004622987131898711,-38.151903202556674,0.2232297087911344,-0.39209123722859274
ram_ogol_cuil,0.0014690146848571099,-11.351512583966699,0.06407268978374606,-11.055481268428759,0.2115359962921156,-27.524603201581833,0.2193270780689904,-29.93354254822482,0.20819365387152247,-24.698654129733534,0.3207866197406983,-31.123286419715214,0.22209395938872808,-0.46002517020191963
riel_edlothiad_elvellon,,,0.00010692909599074719,-5.182777056362176,0.01582130533540391,-12.66394630039855,0.19658514638074984,-14.139824911148494,0.10706454988070664,-13.473833240350185,,,0.1114085901318365,0.9607804984104998
ris_heledh_Tawarwaith,0.0010641041025014012,-14.189388162251552,0.17610974079628308,-9.290005013234536,0.2329631711537702,-26.675716082719184,0.35384828261649637,-41.76876528888477,0.41236061723106177,-35.27708760058448,0.5368617338002508,-32.281476185964,0.35820827751565426,-0.5384114222057939
ris_hud_magor,0.04304455942584846,-13.809800692497298,0.16981420447675072,-13.65914249135813,0.2541262865983266,-35.198509330732406,0.4611655594268331,-38.145577095686804,1.0019141393409986e-05,-36.79386143381281,0.0025030958247441782,-24.13009487819412,0.2660254720067142,0.38870640265137657
rochir_eirien_tann,0.2435055827243977,-18.471074912676503,0.07290778544804677,-15.378569332275813,0.2450986642162207,-25.067415129010847,0.42633408206829826,-28.788889669154685,0.5169245504445493,-40.669600781832244,1.3444163568767384e-05,-32.47477445897997,0.3394305591190602,-0.2858175933358719
romru_Gwathuirim_per,1.5218185422406886e-05,-12.78744243591403,0.16843423461729864,-16.107391526209856,0.24693107042860957,-25.951148846947746,0.146026924828919,-21.98336595215705,0.2999009824395202,-31.456338103690754,0.0009775561564868264,-46.82844804334259,0.19287855216484723,0.20803220493671978
romru_ithildin_alagos,0.0011443683715265452,-12.77044991625824,0.06998256046438277,-6.03306895457679,0.10894898710054716,-11.19990789018032,0.231528530426551,-24.995839247544566,0.3610683440513563,-32.109279010416664,0.3410295481719309,-33.10279778248014,0.2561410096496364,-0.2632940295329572
ruith_bain_gwachaedir,0.037754202585709044,-9.792326978760567,0.22602408797227339,-13.957438689409148,0.23292347284470002,-26.592430078122206,0.4841356518758909,-42.955115383574444,0.00452035874543858,-44.02152361141953,0.0009295472512446017,-31.21665249461261,0.2759842881819314,1.3662325951623295
rusc_emel_rist,0.0015696130811671883,-25.544891579022114,2.4934017128946196e-05,-26.94686100048527,0.42108483951135445,-45.77121777891358,0.22968939331635457,-35.58397465962191,0.34342484667248807,-35.890257270450235,0.2030058388566814,-36.17269418329253,0.288738996583453,-0.793761564325204
sador_bass_tinuviel,9.970502815391185e-06,-9.737542526542828,0.06871527980263188,-10.00792195010525,0.3434018745133695,-26.899609481249662,0.03704982323478743,-36.65012473006923,0.08130810358147189,-18.51799466058911,0.000303199553683177,-28.264360850522934,0.18272945869384988,-0.9542316328917794
saer_ylf_hervess,0.0026264714133340627,-8.507741493291546,0.14291783987041892,-9.461484965711225,0.17984783899884324,-18.436508633161523,0.16402120449886098,-19.132547398607905,0.39300550267578577,-27.176655852463107,0.10667017380860536,-26.380622818999775,0.22694564607518403,0.027433386460441505
saew_aglareb_rhun,0.31670832869988697,-17.21470079000968,0.12242080582650182,-14.760786566626189,0.20961755930953946,-53.43300862102131,0.40415806000823506,-51.93463654483756,0.5531116642955067,-45.382671053877594,0.00509760526074357,-51.126267797030565,0.33747725959747393,0.1546480343591132
saig_forodrim_bass,0.15819825664222165,-13.958286684509897,0.01137937669318476,-16.47494687806152,0.2248460236961292,-31.77607977655574,1.454113061430175e-05,-32.40716835445005,0.5033692509500673,-40.21220899447418,0.2263955257206914,-26.14309312475371,0.28546761304064716,0.5451014199542763
tang_Gwathuirim_aerlinn,2.3177300437853898e-05,-11.909528839324821,0.012906246002579325,-10.968565035658361,0.08385039090069002,-16.052768610967902,0.23845834211837605,-28.137454285585918,0.31619511347033075,-41.69556499483183,0.0008487635989039822,-29.797994474501238,0.19164946687757925,0.10662549100156565
thamas_pethron_eilian,1.16186876466914e-05,-16.453326549378097,0.02620541718720924,-12.31620760246765,0.06368698878393769,-27.98861291082042,0.33795842106961876,-33.751236973129245,0.2788039216091142,-29.488419455643267,0.4553626712332444,-31.537374144207114,0.284490608604753,-0.06560311453692497
thangail_aran_adan,1.2271539241714786e-05,-7.362682440353463,3.39364679614685e-05,-11.1093083460182,0.0437318594974559,-6.711934864052498,0.11436155111132558,-18.578420906727338,0.24594861274340477,-24.755241057329837,0.3752613085579897,-24.59251410243374,0.19913717391825642,0.7846974692103709
thangail_rhun_meldir,0.25472201949556783,-15.742278875146404,0.12368191203138318,-18.283014683819253,0.1519548529204799,-19.361048773348188,0.4412444606923827,-39.25406941191971,0.580194483944413,-54.28449453540445,0.0007943369967546293,-24.121957777739063,0.3815454252709368,0.6171087794264271
uan_bellas_iaun,1.1550898735095766e-05,-30.858978574479266,0.15280370109452648,-19.021201876937823,0.1862480962940715,-31.952085066040176,0.42107357571495935,-53.92823599011162,0.0007916312753575959,-24.121957736652845,0.001097005555990713,-19.865143679077992,0.25377391585517883,0.197586887348714
ulug_espalass_muil,0.004225136613551161,-8.519046050276197,1.090427824763645e-05,-14.720191493674726,0.27242031042515674,-22.892880533258715,0.3262835697019344,-29.812034678275637,0.1978231437400522,-22.190273428105172,0.48572630659656035,-27.07659960193804,0.30369557890612814,0.3705573029333655
vin_celeb_ruith,0.0012089904146708574,-17.027269141832615,0.05329423581814512,-23.386846626033254,0.2161086845084591,-37.57434756564386,0.2856857832814077,-35.32872468429891,0.41021682716248653,-37.82268140842029,1.0028532251296572e-05,-37.96033833717873,0.2540474592809583,-0.581909284546197
Dornhoth_rist_lalaith,0.1397479885312032,-9.901849715278887,0.005613786503604591,1.8164382746769476,0.03428553464704894,10.752803872267439,0.05464316999872974,-3.9369358436498345,0.08041704256480019,-5.147592997723507,0.2109663131586682,-17.614864942689355,0.09958642229709942,0.7373610271142401
Elrim_firiel_soga,1.1918500872405903e-05,-12.41991612070928,1.110137967583309e-05,-11.12460668899861,0.08757160818020358,-25.192996453618903,0.22790603325555672,-27.677851133239855,0.17192722962976473,-20.644849114996315,0.32846517927330166,-17.85377036913866,0.18640437298910648,0.23393369977613138
Elrim_heledir_fervain,0.019204612304607186,-12.811021230299573,0.0013854053349995365,-14.189395432856049,0.44820000777026586,-20.741349495787848,0.1480373149582789,-17.320661282395218,0.17080304337502383,-13.81671351672105,0.22090159625987416,-14.581546551985857,0.24521746959344748,0.3179071605921763
Gwathuirim_meldir_fuin,0.1473303065716665,-25.23322934432293,0.04264087518462959,-14.899575230882334,0.23070215712181538,-42.10155504416382,0.22962421442780026,-45.80880698702289,0.27728998913596564,-59.26056559658387,0.0055536532486023535,-38.34610135396058,0.20772102314818044,0.4329659279617215
Ithil_uanui_Eluwaith,0.32512871663819964,-21.933822102905424,0.03612131681431969,-11.326523416155343,0.1443396190207596,-24.436644887058062,0.2431044333342322,-33.47866187888447,1.4208874331512987e-05,-44.200700937802864,0.022478463234214645,-31.14022827087902,0.17423024452081567,0.5581217388086875
Mirion_baug_angos,5.055965854082944e-05,-6.954733810069754,0.010622004070374882,1.5787083678895755,0.08062151188026474,-3.990421826915302,0.1717721089884732,-21.412754943706815,0.1515000776002274,-14.565841054983458,0.3038318306066417,-22.81975494249973,0.1627853386218045,0.012682353192193227
Sindarin_araf_pilin,0.13623326065337302,-18.462760447493164,1.979396153169041e-05,-15.622353175506744,0.2066372977460512,-31.97862856540939,0.2680266367994175,-39.349325081794476,0.49859612962401567,-43.42213112286359,1.0386231469896297e-05,-27.97151150985036,0.2877997525046894,-0.8014270720042
adar_amlug_eryn,3.1263854315678275e-05,-7.095655040495584,1.620047421686438e-05,-7.70431163480664,0.15361870310924278,-13.934791042642399,0.17369319831254543,-15.605514490573444,0.37921362264415354,-24.647882306314973,0.5313256358884038,-25.059970913353986,0.33482116663516215,-0.9979416667603065
adel_glae_melethron,3.593103082595072e-05,-16.22254772657395,,,,,0.079522485899181,-34.20910506300811,0.11842860384460409,-39.77197486326793,0.44956709912520426,-32.06410856010597,0.21185705814763267,1.1994197136925984
aderthad_ulug_nadhras,0.0015919444753084097,-26.929555357085597,0.2395706936964691,-15.549590505567224,0.2575348579949471,-27.683733160376427,0.10539967569228322,-23.334804218607676,0.2773910810515045,-32.7458586894496,1.0316857318771295e-05,-33.08154731651516,0.19876000824439657,-0.34812506716731884
aduial_anann_aphadrim,0.06803061660032009,-6.617690049931142,0.055852437529739035,-8.213719604725224,0.05305833308393769,9.237577924604516,0.06639848510203457,0.4943101886766925,0.08958463710704119,-13.406617341299725,0.17976057675694446,-13.31418200509541,0.09199194315858683,0.35223498144017695
aerlinn_nagol_bellas,1.2514891977831272e-05,-26.091942194185165,0.025003557831092565,-13.81007797193816,0.2667181097831815,-38.164618256340106,0.3652701567602512,-42.886942673532545,0.0007182016882770965,-45.40668064525874,0.3614185162994212,-33.19620774441044,0.2576439570999335,0.4775892262135554
agor_araf_faradrim,1.0016489081947285e-05,-7.033392999970864,0.0016626659626410938,-7.094696116332761,0.4252123792131191,-25.028957675399596,0.7204363048859259,-38.56166639504006,0.18673346957148135,-22.19346784671119,0.0013660912815793265,-11.35151200066398,0.47096618243925187,0.6390634973032676
amloth_pess_gwathui,0.0011575700459916284,-15.608328790563558,0.05405089638569342,-21.554067152489345,0.21002783025999552,-37.11653682621654,,,,,0.002728707679643345,-35.4897746946556,0.13531727031367055,0.6368868440234549
amon_cirion_annon,0.07037974574844748,-12.926509805456611,1.2770712341864826e-05,-8.594835785710575,0.22306623829089858,-32.36891429768613,0.3249755542297773,-41.604249811362024,0.23822621017046616,-39.77569590975285,9.999554981163646e-06,-31.200006361145544,0.23097108995862864,-0.5112962444018602
angos_celon_lain,1.2686123328857049e-05,-12.753589218852895,0.000791643947671918,-22.70301902672481,0.29669123250487084,-33.66437336996683,0.001654953560874714,-46.837321165941106,0.654223658888214,-53.61749159581304,0.1067232859685358,-20.667650681392672,0.3551154201991047,-1.0436975654581835
ank_heledh_rudh,0.10609639624333847,-19.26516585989286,0.17409939353748652,-14.831576140596654,0.1739990254481899,-30.076155191168265,0.25081064033758926,-32.98707366706516,0.38424286526279233,-40.00328902621371,0.5411526298633014,-33.625538859065,0.3049640358466438,0.04729957788008757
anwar_gilgalad_luith,0.33000587562969164,-16.475185115017965,0.00010839521969402824,-13.050126044625141,0.17823681080677786,-28.33866806076753,0.4691929251546653,-52.964692591558425,1.0059430579480404e-05,-50.704131707677874,0.08151434016194763,-39.67349752019932,0.2629166343508507,-1.687728209169465
anwar_raef_fervain,0.024075619994232737,-6.581914266152328,7.115932125569024e-05,-6.30221953673804,0.0351801039195682,13.708997903577824,0.06543412851208469,2.982386465250066,0.11718795254988426,-15.886864341456048,0.16205559721550714,-18.255624238941415,0.08901207196268882,0.845736795373814
aranarth_gwilwileth_laer,1.6879785338892813e-05,-21.27438347302011,0.05669549040956329,-29.85564984245189,0.14551648754452698,-48.56022093909927,0.12453529788186263,-48.31037649956171,0.4973458841805912,-55.30694436836487,0.03939460561506788,-31.915582675745203,0.24918113604879125,-0.32206618673432535
aras_minai_yll,0.5975403590224936,-19.484806995416932,0.24277006490749772,-14.389002409481193,0.2526205413060309,-29.876857368979366,0.5025859010416841,-47.8704260109824,0.46199975653245207,-47.631304140240196,1.1086927339474758e-05,-34.74178434225739,0.39188678958263007,-0.10712061164628238
aras_rusc_rhovan,0.0015269418916696955,-11.351512930002633,0.021208680497256525,-8.997688317263547,0.2008143453587816,-18.811753041030002,0.3131940745297686,-17.525216111201022,0.19505436122037736,-16.987188270191176,0.47204400467421925,-25.294997591688457,0.282759880565619,-0.8125025294519815
archam_calad_lossen,0.0010791540841640274,-17.027265903127827,0.2462816136244754,-18.560785133605453,0.1967313426959738,-37.83082040429784,0.23500778784764725,-32.340821598175424,0.35308754221257904,-36.60462985411287,0.000659131282412256,-36.89251297940156,0.23088795239086507,-0.36980274963537896
badhor_rhach_rach,0.17983668009677842,-18.163461458756046,0.0019862463348230526,-24.128755460649746,0.01769387407378045,-36.8495015662609,0.3691731243404119,-56.47893817800666,0.4393321454999706,-51.473796555168065,0.33644297840995124,-35.75447803398615,0.3037094001662043,-0.22924301808111755
balrog_gil_rhosc,0.00014342958163029296,-11.318244603209102,3.7527648262089315e-05,-8.542815929378888,0.1579162708226927,-16.30568812020892,0.33523574036774506,-26.613688458652177,0.15017870697800836,-23.27953807637678,0.12649118586392413,-21.7218658829733,0.20704201516345366,-0.8740547936570975
barad_nur_gobennas,0.0010015302199124344,-24.12195964837649,0.10669234057799092,-13.477928327790917,0.12973196167639786,-19.17460020448693,0.1474573147911452,-24.71408199641251,0.2656671355586917,-31.926439479153014,0.34958071437025523,-31.08578534592183,0.211134952653,0.3845618178093043
corf_annon_talraph,0.03538454155765989,-11.245994500473117,0.27981733564261946,-13.767989138135626,0.3614112665777186,-25.69556804883929,0.5847753214651724,-37.442300485821114,0.4071988348861635,-29.421569794171326,0.564582829369872,-23.830337667099364,0.44600918355460595,0.24899395730960075
cugu_mund_celeb,0.017514215609063678,-14.167497520746867,0.06351598442498972,-11.471696726595834,0.3796215157168156,-35.54874408780494,0.24081782654768738,-28.601602957826437,0.28387761660073935,-30.947238604552922,0.0010433615124647235,-31.199241106277455,0.25553459133736744,0.40304119677339445
cund_gath_loss,0.0025880403730840604,-24.13181603184166,0.011098812796895466,-11.787910618392717,0.07695871315193697,-32.212287560906134,0.1352337953861788,-30.098978325910927,0.19810055662640838,-27.856364368321234,0.11424225365918138,-9.923645014964027,0.11911428484001539,0.3228204354566949
cund_lathron_galenas,1.0515803786620284e-05,-13.907363207594578,0.04595493767410704,-14.797550462678931,0.13619539852405035,-31.337119454442426,0.426783386883399,-50.813677629149055,0.5142908515737731,-47.4489270392689,0.5101660312599167,-25.166700018072277,0.38610525081923125,0.42030137436326304
cyron_amlug_lebenedh,1.0574782846623944e-05,-19.58540258000735,0.07329262496484264,-19.352767453471266,0.26962755026099483,-40.150329890486375,0.2722601772078992,-39.947584100558984,0.31537320098114957,-44.43501817606915,0.008379383390279996,-42.62789817078376,0.23247190598461864,0.6417778855625307
dannas_gul_bronwe,0.34369539578854824,-15.0068833211454,0.028868683205778577,-12.2588241756066,0.31397291304404656,-24.96583131229362,0.20236386306598625,-21.06315667030202,0.33684102166123236,-18.008271116768906,0.17600595202631356,-18.576164719971057,0.26311523854838875,0.4351115586593998
dol_adan_dunadan,0.14048331444135864,-11.778896544900022,1.3077178658430606e-05,-9.381664514654371,0.061041562413244564,-10.745998150751692,0.1323225653546343,-14.053897347908539,0.14680390347415784,-26.47365435103819,0.1602715614700281,-23.650617884631213,0.12480831930042537,-0.13211579763088732
drafn_mund_mithren,0.0024767989395007833,-8.134534444559712,0.17521341163976628,-23.548767467617417,0.19218366472987847,-23.705418391361313,0.09352909403664192,-26.988118858137653,0.09565181601995014,-40.148548788324156,0.0017108134287959274,-7.094696328433287,0.13649741522350153,0.021874379235324804
draug_drafn_gwend,0.0012258697256131536,-12.77045018118881,0.002455754590890335,-4.256820129444758,0.15853247830859232,-20.79502244105055,0.23041212986047457,-26.76225502330436,0.42303050111867874,-34.2640506440742,1.0002582380157483e-05,-29.71042644551317,0.24654239805890155,0.27899659888459155
eirien_Druadan_ingem,0.11267282084435412,-6.820787349685932,0.05190136152191978,-14.01126098821866,0.11492404492019916,-13.268977432166292,0.33128592022527453,-28.36503156951498,0.4052704089835297,-36.19755420748202,1.0325314631942372e-05,-19.51195169103663,0.26260947476238944,-0.6421439667476823
eirien_uruk_cirdan,0.7187825509625736,-27.61281945724967,1.4976722210603387e-05,-16.87369620212264,0.13334778621784382,-27.57758759843779,0.27150626392684196,-40.109089460162195,0.5166147613796365,-44.184082335454306,0.0005355439704673004,-46.81675138027052,0.36125700225222884,-0.29829731312759894
elu_certh_lam,0.000978131692533472,-21.282557686180045,0.1846481734924844,-16.190263640995372,0.3443819166777481,-43.19483134882779,0.23508478204128302,-53.093056573950115,0.43461500195414826,-46.683299613093425,0.009124202059046332,-35.91903615667437,0.2910828071201294,-0.9415677163099023
emel_annon_aith,0.4133950117109802,-129.35805737892977,0.4837839140649691,-140.86065485287477,0.22306115053515624,-86.75021154604931,0.31219593011374164,-108.7408674982963,0.5366502930648992,-131.41892774555802,1.0171286065308309e-05,-133.74539927086812,0.3762974657823352,0.2969927487881252
erchion_alagos_thurin,0.24019166248162616,-15.458865024701609,1.97242753656132e-05,-16.477590585490738,0.3591719770234549,-34.68345684409826,0.5336809912766113,-39.555177916178025,2.1579297364246113e-05,-29.138402645485698,0.3978749993515767,-19.828109220262128,0.35518090446525635,-0.37477681571261867
eryn_saig_cirdan,0.10247808525905709,-11.868152442545448,0.12791941939482573,-12.98215050278109,0.3389776962484325,-30.26609412562452,0.27857666574083,-32.51251692380497,0.47482606456038645,-50.30997023200667,0.40794793625211634,-33.84852041714319,0.3633289989999151,-0.16268130505434053
fang_gwilwileth_uan,0.10518140223540227,-10.873496385469311,1.054849223066654e-05,-9.445531429522713,0.1085341812729735,-34.78779509148036,0.09166526541941006,-32.36226910881363,0.13916505031810866,-34.10546446125902,0.26998893003784563,-26.47827530849818,0.14763386348341784,1.2052404795760077
fang_thamas_eirien,1.3391063792886888e-05,-23.17971367775868,0.08959985073789169,-9.30118630873368,0.1996884846439455,-34.839270452721046,0.2111298839873236,-36.60284096276095,0.23009195015086123,-37.401257371533234,0.5511255105097292,-43.28709885148043,0.296481115386314,0.5651876495880411
fern_aerlinn_rhovan,0.502780537316152,-17.73993873846483,0.1132423152617861,-17.456270832520268,0.21256307680919742,-28.408671124855058,0.12444321927469168,-27.081082938265215,0.19063855046328082,-26.78365999438207,1.477023189391512e-05,-10.621497034333679,0.22471276702920634,0.2900906367499803
firion_erchion_glae,0.0010552791867193788,-18.446204549708618,0.0968760057952307,-11.987889810308715,0.11695336902049878,-14.11978145392373,0.2208198108995684,-25.18378226028098,0.3400925084296582,-33.72962221707957,0.4904058435034467,-28.99640100881024,0.2781825062469551,0.40261393123379585
forodrim_Mirion_balrog,0.06298396073314373,-12.466522787337343,0.00012083991210421213,-4.643143389873375,0.09285237321934625,-17.164601820690734,0.07687027970337287,-16.449194028849817,0.17696204223162176,-18.47517938682107,0.000905474518613865,-19.865142329412066,0.10105238745927185,-0.24822579000939748
forodrim_navaer_rhach,0.21118841806124594,-25.475725155917868,0.2190024854966833,-24.331199554177328,0.3093788133775482,-47.48467235575372,0.2793578793809559,-40.322989076487524,0.46304269577444496,-46.48769859834253,0.005621856737833345,-44.02898664341731,0.3008790218519552,0.21361075940961283
fuin_ryn_amdir,0.011629801508876015,-17.060109982317236,0.04445185545857663,-10.582076628478,0.14775039676429216,-20.18083062517111,0.16695622486624367,-33.42995498277659,0.31763296476291114,-31.32246770030601,1.1378423170638527e-05,-22.8179659292194,0.1925128256715248,0.010697745396941231
gador_Tawarwaith_rhovan,0.17379530132418375,-14.157563215200662,0.20893139527821689,-15.381947442447101,0.3666139517865672,-25.29695083917233,0.21277698951410243,-29.317536021974128,0.1355799842695763,-26.552295120480437,1.1323776799045028e-05,-24.147762160653212,0.21787592547645562,0.8021420927147758
gaur_barad_faradrim,0.03739609283113418,-6.1707884283367695,0.032787409559497924,-9.241578907828483,0.09101917850945095,-34.18299208593798,0.36225897034075716,-46.640449701428466,0.34473722305450544,-49.50045594854701,0.011494635019443563,-51.182477963764825,0.24289233895651174,-0.38828260648742546
gaur_galas_rach,0.31319384896031943,-4.67452252571506,0.04440220625337469,-17.40705294958542,2.1775483706423708e-05,-10.139792989556197,2.113667833222986e-05,-6.212625221875159,9.102941464981184e-06,-8.035535834185797,0.27897346920408944,-5.264346467712459,0.13268699793530353,-0.1919023377416828
gaurwaith_ira_fast,0.05466283005691999,-4.195761235176171,8.586911647186852e-06,-7.457159911206519,0.06972671955143331,-7.377551451783587,0.10138327821534153,-9.946319235206872,0.0616235875663316,-22.795321139616934,0.2937496220034421,-19.345748784140987,0.1416729204794963,0.6887771717315484
gilgalad_nothrim_alph,0.0294531946706304,-8.411719217073724,0.466615324762924,-14.384814245914374,0.12649778385742846,-16.929667988383294,0.25532270218814807,-18.876990644712482,0.2298497664177767,-21.708790715224122,0.24724826125164648,-17.924779563261563,0.2506076665552424,0.5868559732989517
glae_aear_minai,0.42755245766876954,-12.333163340117654,0.4128043637789713,-20.845322386722298,0.16998970299462834,-45.29452966750171,,,0.539016689949888,-39.41509340175126,0.0007708663291042967,-24.121957589594835,0.34774462442183135,0.24232858304483498
glae_anwar_adab,0.00010442976438607828,-7.152034864644528,0.012775386097058247,-6.447181914573625,0.0683619685862079,-8.3798488103271,0.11679419625605332,-12.913642951792767,0.2716883246737617,-29.19663032899491,0.3470288435164353,-30.89837058020423,0.19434028817203292,0.28170386604745057
glandagol_gwael_gaur,0.0020304580606018497,-5.675758351642035,0.08302179794897974,-6.043218467621581,0.18169431013335044,-17.230804828644843,0.08312827853511302,-18.564440031305068,0.6217814872153598,-27.802438341259816,0.2955463848517854,-14.78500203278139,0.3350014157776557,-0.4191290588270216
gli_cirdan_lobor,0.07508707186891378,-8.415974050427904,0.03389949109520755,-17.358867941217348,0.0374463535946293,-21.246438477767448,0.2121452385714266,-21.55641748848185,0.0648888036471087,-24.550925190939026,0.3232098952089845,-19.62000024926443,0.16634003245793136,0.4007137451291032
graw_anann_uir,0.0012011179079502246,-9.932572871674964,0.052570366010254055,-4.4237096968378475,0.19683794924365314,-14.935747124441777,0.29265417246585945,-23.740803671871962,0.4904167221622889,-30.117588098333044,0.3159747739184464,-25.45410707116988,0.31475506888560767,0.4954059218291394
gwael_saer_lebenedh,0.16482167934955722,-9.584510395282699,0.024493889622804042,-5.463073531068365,0.05687018374734151,-4.164099514341853,0.13003004780200758,-19.21752248068625,0.21671676504509804,-22.295154293319726,0.30268865472463247,-21.173219788942454,0.17781584338162756,0.04617330858915209
gwarth_lorn_lost,0.019016534998516015,-9.64458674608748,0.04736878299366859,-9.568714030101628,0.2548319947932721,-26.81063047003196,0.5067993088118783,-36.93153513492315,0.30254317562115535,-41.44467655639205,1.0585900547037248e-05,-24.265369637869096,0.3069621574074469,-0.038031226596262735
gwilwileth_dirnaith_lagor,0.0013246525807244843,-12.770451101149831,2.3626441028838257e-05,-11.348120784667797,4.260289525257359e-05,-19.960643036818347,1.350680437991722e-05,-31.371460103715776,0.1477854202459849,-25.432571424700917,0.27888096905734305,-16.23620169720202,0.11986254449163833,0.3301038213748157
hadhod_annon_agarwaen,0.0012410902011181163,-17.02726701970696,0.02667872072357372,-17.28857455233419,0.11296629851723908,-42.37896830794578,0.10150113942516434,-39.27700952586184,0.0014560497581789708,-49.66900549217661,0.0031911249061216344,-29.813434051743577,0.07638571686281229,0.3568914376992371
haeron_pendrath_gwaloth,0.3729814840038476,-27.204376501054462,1.1171686564526072e-05,-24.415698998522384,0.06440900840360746,-43.37373133392158,1.0262283967782773e-05,-53.26331590290231,0.0016914409236267235,-45.415841810836184,1.2795821525529821e-05,-23.447604144468283,0.13280295795041286,-2.005256203625842
haradrim_pess_gwarth,0.02985896850174761,-9.226371566057043,0.0012575265565829864,-14.189389287664278,0.04920862162369682,-31.09395610010199,0.010775795039999155,-30.662360181411024,0.012657623999787579,-29.378133326303747,0.18218235426702864,-26.70903657166979,0.07749974933488435,1.4866792065120809
haust_fuin_paich,0.0004416699985383402,-14.189386345227506,0.19258596866468597,-13.984043304400618,0.09793187777530366,-37.590126902542664,0.08212649314271557,-40.037141532289525,0.38509560146039656,-28.338848654918998,0.30507786972195844,-23.93234808611647,0.21919203869662043,2.1643437888888237
helegnen_rovalug_anwar,0.0012176441355813655,-12.770450133036888,1.691721528851794e-05,-14.243567873742148,0.0001102629268022108,-22.282910506235368,0.16642619997252786,-37.14894578351197,0.25489222327261124,-41.836954693504936,0.00031145946111142345,-39.21361960899688,0.14197350049604654,0.24503208700224507
hervenn_Gonhir_eryn,0.5958421608653282,-26.3208586937967,0.11086992726579854,-12.38178673822052,0.10244467859696267,-16.467273546070558,0.09884068289660061,-10.32403897889002,0.19198270368466158,-22.97640911891142,0.37910441929643796,-20.887699744654363,0.28331982804051603,-0.6386549973905363
hervenn_alae_braig,0.18042242369527295,-13.631868264106632,0.0010362859925867754,-22.703022718687627,1.8309229293183592e-05,-31.813880149490338,0.1319238664826199,-29.702563113974065,,,,,0.10017180492903403,0.06436094607447893
hud_uanui_ira,0.002056049753863729,-15.61181301184728,0.03174178881810016,-7.391377622117593,0.10959348298042942,-19.09681157477908,0.3101917473330057,-25.497711629633024,0.0011542465781628375,-22.70543135991319,1.012344525136602e-05,-22.426053127901614,0.16310884521469188,0.9196342504325714
iaun_gil_cuin,0.0013595218650000137,-8.513633972621932,0.051701734751954,-12.480528331516998,0.03795575274035967,-15.684321666938777,0.08476442416832858,-15.637450423763704,1.4888624798974125e-05,-30.947499815101743,5.11782751322114e-05,-14.482932941482797,0.04682896693657448,0.1531562328304121
imlad_heron_lang,3.039641962364359e-05,-7.181708219261161,0.03302391360510741,-3.476297063203349,0.1230999990117302,-12.374779152577705,0.1548979771407254,-18.178386229599013,0.15044440860482977,-13.176535627683752,0.23845568823905722,-18.270406168809398,0.14600068412554942,0.22141052746339981
ist_erchion_cyron,0.7718710617895199,-15.731841857106776,0.07554278220809534,-14.934597891064218,0.038028762140440625,-17.406441638728506,0.22373427924607395,-29.885660318143046,0.40406971657009777,-30.476374171635275,2.919553102902934e-05,-12.512155188239866,0.3179961564955463,0.8573069899384917
ithron_galvorn_gaur,0.02154023915799903,-8.464622366267054,0.07344359319222937,-7.891763401421363,0.15956321804125537,-16.791849342672265,0.35591853324077727,-27.968978405541336,0.13325430214207043,-31.3726514940506,1.0809749816703174e-05,-30.138793863320746,0.19228170926911956,0.6160076865515004
lacha_amlug_braig,0.3002615792437562,-23.57570453506485,0.08494517106348756,-13.005692002257287,0.07430276248579909,-20.49101491537087,0.13457791376092823,-32.14868441360272,0.07157723298702487,-12.49466847470067,1.0357850880396795e-05,-12.398686265237398,0.14278965428479826,0.4776882544998622
