object_id,flux_ratio_u_g,flux_ratio_g_r,flux_ratio_r_i,flux_ratio_i_z,color_evolution_ug,max_flux_corrected,snr_peak,n_detections,rise_time,fade_time,asymmetry_ratio,flux_skewness,duration,Z,EBV,target
iphant_forodrim_Mirion,1.3398421929199829,0.4778369671687941,0.6570656302806142,0.5566986003108922,,3.9737524289857165,12.67396508337373,13,366.2046000000046,485.8191999999981,0.7537878288877962,0.4495499504500051,1713.2486999999965,0.8181,0.068,0
iphant_harad_gas,1.659010696198832,0.04207919995488705,0.957365324093044,1.2815055236821786,,6.729604835095459,19.092206283021774,11,12.41139999999723,1035.1077000000005,0.011990443120070717,2.0756927117995843,2281.208599999998,0.3797,0.011,0
ira_gwaun_imrad,0.23163312113695683,0.8280790203512408,1.4405637965330704,1.3967883554048812,,14.984272120206933,47.729653105734705,12,1381.2799000000014,55.43600000000151,24.91665884984421,3.5634353592965495,2120.4265000000014,0.2492,0.106,0
ira_rochir_fae,0.36191873502273547,2.000458045379728,0.38066527292966906,1.0389338418193697,,6.462691793816374,19.8377322939722,10,1095.3173000000024,45.81999999999971,23.904786119598633,2.3429675183993894,1992.0810000000056,0.4036,0.072,0
ithildin_salph_panas,0.7812787137410617,0.612225097490885,1.3295576704015484,0.8992064355121662,,4.976943076253671,13.982632385409605,38,2282.370200000005,59.5850999999966,38.304378107952076,-0.14837127123805952,2341.9553000000014,0.8035,0.021,0
lain_aranarth_rochir,3.494567994601073,0.06444249757100062,1.510639092758734,1.6785760213483336,,4.466001515397519,11.87441992696643,9,1044.8277000000016,7.797200000000885,134.00037192836956,0.543780697188432,2146.834999999999,0.4711,0.099,0
lalaith_naer_rochir,0.25559985915562966,0.27391441212138284,1.1855861793419238,0.8133113073755772,,4.5158906026571275,15.894938671865921,12,812.6387999999934,72.17510000000038,11.25926808553073,1.876876879809217,1515.678200000002,0.5107,0.022,0
lavan_ris_uanui,0.18570840340367337,0.4958588813513719,1.0284940932664943,1.1174426036482952,,6.52557544574562,20.24854626697678,14,38.43989999999758,239.18180000000575,0.16071415132755357,2.163832010803052,1800.270199999999,0.3738,0.02,0
law_heledh_sammar,0.8438330033099476,0.7766179507394881,0.9571543315251646,1.0782764674735756,,2.929911767818955,10.127965921742682,40,784.1296000000002,702.4493999999977,1.1162791227382396,-1.0228735376742173,1819.8342000000048,1.757,0.02,0
lebed_thurin_rodwen,0.8900179904340151,0.8963636591160347,1.0570798962787251,1.0710217734379055,,9.9151059257883,31.932432668842203,112,1603.8415000000023,97.62510000000475,16.428577281866286,-0.10118305888295527,1872.8087000000014,0.1302,0.02,0
lhug_adar_cabed,0.42177894919553993,0.4411719557244486,2.418774326866466,0.7204395533515163,,10.08668867066791,32.26217444089294,15,2402.640800000001,442.3271999999997,5.431817894083842,3.223466842348993,3270.5403000000006,1.129,0.117,0
lhug_aes_andrann,7.2282176630793575,0.028860556017527,0.9276288465448945,1.0117200318104032,,7.246658048556872,20.92248988242078,12,1908.6705000000002,405.3813999999984,4.708332696073396,2.6392551725755706,2369.5504999999976,0.3297,0.023,0
limlug_nestad_imrath,0.39559628495304694,0.9394414978600854,0.8972861333195871,1.6612788484047747,,,,20,329.758799999996,,,1.5417654471094693,1793.7943999999989,0.2745,0.006,0
luith_min_imrad,1.1001991743560933,0.9305945043845308,0.7405052516869232,0.91635983924552,,2.664261442852905,9.054462111686428,62,1857.9484999999986,37.03549999999814,50.16669141769632,-0.04668300674072422,2672.7298999999985,0.8724,0.04,0
maen_gaur_faradrim,1.2543085272992007,0.6809125109457814,1.434247449344696,1.1660922142375467,,2.5160212148452152,9.36717961870985,36,633.0863000000027,423.0300999999963,1.4965514274279967,-0.6910404234255526,1266.1727000000028,0.7506,0.05,0
maethor_tann_daen,1.6474437211204565,0.2632103851975303,1.057812453334597,0.8826968332328569,,4.686227587063466,11.84707355438848,13,664.5282000000007,102.03390000000218,6.51281779879027,-0.7092990228579059,1794.7495000000054,0.5107,0.046,1
magol_lend_nidh,0.168012155253182,0.5497069737026418,0.5954763364506674,1.1292980658819118,,9.291354759243804,27.533811069113046,16,282.8220000000001,857.8156999999992,0.32970019084519014,3.0525835023848837,2038.1886999999988,0.2658,0.067,0
manadh_erchion_Dornhoth,0.7229220276237426,0.7959135818406217,1.0657054378240876,0.9610869476409684,,2.514768901308658,6.237698390518204,12,1892.6339999999982,48.84219999999914,38.74997440737788,-1.447055270331444,2201.9677999999985,1.933,0.03,0
meldir_hwiniol_callon,0.051404517722216006,0.48838354322274685,1.1938118396374098,0.9008280856540911,,5.187736924410229,18.400528245977796,14,63.51879999999801,78.17700000000332,0.8124998401063652,1.2907860261665731,1270.3759999999966,0.4804,0.069,0
menel_gorn_gwador,1.4944903581768396,1.3551039949737822,1.209934683784556,1.1887916143242832,,6.676370665679255,25.024981567034832,60,1593.4133000000002,251.29100000000471,6.340908747229189,0.4853252975890146,2458.6538,0.7995,0.249,0
menel_rochir_bregedur,0.9029885970904764,1.2097705066594977,1.4693965503896824,0.6898480389579505,,2.205806768032493,6.8381278534051,19,361.15209999999934,795.6206999999995,0.45392496701003326,-0.35571014817587476,1661.8425999999963,0.6151,0.076,0
meril_lin_hand,0.2301932744985662,0.4629957286140588,1.3140364227062309,1.0098777430609724,,8.842109820261614,21.86395848252318,15,900.0699999999997,161.27160000000003,5.581081851981375,2.4258348069895397,2170.628800000006,0.402,0.022,0
merilin_balrog_lossen,1.089586840660795,0.2461704812276986,0.5254899899985447,1.3243257956550483,,5.4489160770956095,18.369869535705178,17,1524.3090999999986,345.56660000000556,4.4110429075031385,1.8268013326983872,2005.5583000000042,0.3634,0.011,0
merilin_haeron_lain,1.0224678922477335,0.659929275544844,0.9062677945006773,0.870808315137632,,2.2095210101551905,6.791113004048102,12,20.980600000002596,653.8945000000022,0.03208560402328285,-0.3888398089112722,2622.571499999998,1.285,0.054,0
min_corf_per,0.592090927234922,0.6473954195284409,1.1074874759456037,1.0794196610433169,,8.653424551426017,31.179993883601885,21,2437.7885000000024,144.9216000000015,16.821429655758543,2.916161806086468,2582.710100000004,0.4532,0.007,0
min_glass_Elrim,1.1530194731418701,0.7782213942639167,1.078058496136467,0.894484526528396,,3.6475983500416707,10.773930599811825,18,-638.7401000000027,1803.941700000003,-0.3540802344111241,0.6630473889779118,2475.1177000000025,0.3964,0.013,0
minai_meldir_tinnu,0.28611891997079225,0.4098244894441029,1.4358349886948878,0.9381845726749359,,5.022131831029227,18.041325438700724,9,26.381600000000617,10.552700000000186,2.4999857856283367,2.444022140869773,2595.9550000000017,0.4909,0.01,0
minas_lebed_midh,0.07776307505620646,0.7399122154565773,5.974979784507407,1.6154832141456705,,9.481756590487377,32.77701065853918,9,1906.5882999999958,414.9913000000015,4.594284988625036,4.236590198969664,2335.807799999995,0.387,0.014,0
mindon_lebdas_Rochirrim,1.5545970545660774,1.145816254779616,1.2272503524293636,0.7267610323738112,,4.319142946923319,12.489909059104399,57,1481.8821000000025,456.59470000000147,3.245508763023307,0.42834455614498207,2564.5857000000033,0.9918,0.032,0
mithril_dannas_yll,7.395328965471749,0.043652979862153565,1.0705472372882063,1.0653613739130254,,6.388233468934053,18.45384038487697,17,13.666700000001583,1116.1126000000004,0.012244911490114509,2.3021277956871953,2038.6138999999966,0.2335,0.038,0
muinthel_fast_yll,1.2748005729322107,0.9038500499650273,0.9203187721798273,0.9388501986452676,,4.991572553861785,17.81918624952087,34,2378.089,648.5697,3.6666668208520994,0.8596741209242758,3092.170800000007,1.14,0.067,0
mund_Tawarwaith_firion,0.6271464425633098,0.7854840460560751,0.9760976564834363,0.6929728396373839,,5.805535546894649,17.236762564109636,33,1764.7952000000005,209.67859999999928,8.416668176914603,0.40351946970451713,2066.8322000000044,0.397,0.015,0
myril_glass_corch,0.2177746045671994,0.5300118927849975,0.5984995777339187,0.7798662958639332,,3.7802127891332953,13.883779466024704,35,1466.8557999999975,438.10959999999614,3.3481480433206907,0.26940408663757615,1904.9653999999937,1.204,0.157,0
naer_onodrim_yll,1.6448757998126868,1.377719452387009,1.1596304223070912,1.4934662594638266,,7.902264762235581,27.96756366597536,56,1200.7449999999953,786.1655000000028,1.5273437972029948,0.6845802405428616,2905.1273,0.9734,0.164,0
narthan_bregedur_honeg,0.46169707570325275,0.6826509806903575,0.7294903907530917,0.8371015005810151,,3.8069177343138567,12.064964130778545,23,1101.917300000001,21.500899999999092,51.24982210047242,0.5783630619918314,2588.161899999999,0.5903,0.02,0
navaer_ithron_gil,2.1297540809495685,0.2660490613581971,1.805272772045629,0.5804906350937206,,3.287360853390311,11.877937087708673,12,312.30569999999716,53.84580000000278,5.800001114292685,0.11620771789335015,2207.678399999997,0.6403,0.025,0
nestad_laug_ennorath,0.7569642117982343,0.6424728680395472,0.5536966618228116,0.9631396791248598,,5.72800665185191,19.690148137539975,54,1925.318600000006,,,0.5388923334168272,1966.6998999999996,0.3972,0.05,0
ninglor_thurin_Rochirrim,0.1907515306199654,0.6059753433654085,0.8314926033911288,1.4930543516478965,,6.754608238036235,20.120413543084283,12,363.1316999999981,73.0830999999962,4.968750641393386,2.325596694311527,1605.5444999999963,0.2494,0.014,0
nur_Eru_haradrim,0.32376336993787713,0.9528232306614832,1.0324834464608939,1.3800312781725634,,,,14,-7.036900000006426,,,3.1347633052374033,2317.4781000000003,0.2832,0.011,0
ogol_glamog_Gwathuirim,1.597576417476711,0.40150018911894086,0.6761142067055114,0.6549548663509186,,5.804715984821525,17.946632799698733,12,1363.2852000000057,96.77639999999519,14.086959217330604,1.216881643321191,3340.890299999999,2.966,0.017,0
onodrim_cuin_ogol,0.8207685447903151,1.0782640885446262,1.176123090422548,0.7794243963795103,,2.832942482464226,9.82316413447276,39,1169.2701000000015,60.24870000000374,19.407391362800013,-0.05168110873521175,2224.737200000003,0.4599,0.063,0
panas_aith_harad,1.4362609938619781,0.7441237535692219,1.390074098392483,0.956276895120513,,4.795963396096138,15.149700445495464,34,1652.1174000000028,154.79799999999523,10.672730913836443,0.7870905682191046,2777.9213999999993,0.7987,0.018,0
parf_malad_melethron,0.7257315225015575,0.8140767947779258,0.8248285430212726,0.860615314860992,,5.081835297547791,15.476514377438674,28,42.64900000000489,400.67659999999887,0.10644245259145407,0.1733113274650226,1099.8964999999953,0.6723,0.031,0
pendrath_alph_luin,0.793073737268143,0.5476392653842845,0.8193589548289515,1.317959953816564,,3.7880773364261433,11.407766209185935,16,675.6013000000021,258.4686999999976,2.613861175453772,0.49945999433635196,1786.2488000000012,0.4777,0.164,1
pennas_lunt_tinnu,0.61689266178381,0.5945678626729933,0.7172599140661762,0.8711990258971161,,7.197890935091357,22.294329856645177,29,1151.2230999999956,349.7063000000053,3.2919712913378403,1.2581455467868494,1883.8196000000025,0.4195,0.051,1
pennas_rhun_gador,1.4456029744951948,0.9881760977121634,1.26939342534408,0.9234062528564349,,6.333947254730308,19.59511724459172,27,2433.959600000002,489.73769999999786,4.969924921034285,1.2583555269450821,2942.108500000002,1.892,0.03,0
pent_aduial_salph,0.5880441603831779,0.6654345464378852,0.853774690041651,0.7570283303562093,,3.1152939246842246,14.349565943550255,18,1193.076000000001,311.8954999999987,3.8252427495747963,0.2476141257068596,1577.6462000000029,1.072,0.009,0
perian_hador_heron,0.30510525524367793,0.6935356224961445,1.1593216302911542,1.2083500284138802,,,,14,1436.4879,,,1.684379023991353,1965.8294999999998,0.335,0.018,0
pethron_fervain_gaur,3.37465887518621,0.09500988133092733,0.8973975248954527,0.9291646293727182,,6.042788384673441,15.530800684428707,15,17.47849999999744,1118.6226000000024,0.015625019555297204,1.8255186389169527,2282.1900000000023,0.4009,0.06,0
raegdan_adel_bragol,1.171656398102622,1.2280678617839647,1.1829999468178063,0.893156909691834,,7.524778915549159,21.441393247119073,38,1069.475099999996,43.124000000003434,24.79999768110358,0.0682642591503155,1548.1514000000025,2.523,0.006,0
randir_laer_tathar,1.3377792338880365,0.3225856536358817,0.8084826169481095,0.7706367279564801,,4.298552181337555,13.830897840905019,25,105.83819999999832,10.325700000001234,10.249978209708367,0.275964393167298,1974.786500000002,0.4987,0.013,0
raug_riel_lain,10.89870037684404,0.027897734932682876,0.4785603149960585,1.4424432136993974,,16.275789801406646,50.27877741532782,16,1853.3192999999956,423.9467999999979,4.371584595048258,3.445823866358953,2293.4825999999957,0.2528,0.157,0
rhach_acharn_ai,0.11051146424561631,0.47914757619235937,1.7370503722763293,0.8321994533824514,,5.529803189153552,15.82977476368876,11,17.68760000000475,174.34949999999662,0.101449100800433,1.6106592879089763,1296.2506999999969,0.4044,0.028,0
rochir_glamog_edlothiad,0.7530489529016913,0.5649256881031913,1.102038292388061,1.04127357043972,,3.65091172666545,9.568039798422252,13,-4.460800000000745,278.8001000000004,-0.01599999426112379,1.4251391548405703,2179.1013999999996,0.4108,0.021,0
rochir_iar_Elrim,0.08689034606646029,0.9029585560182961,1.1255066131476845,1.1586286369644723,,8.415504611074558,26.403916570239844,15,637.4153000000006,1155.7528999999995,0.5515152071000651,2.618106780350437,2220.446499999998,0.325,0.109,0
rochir_lebdas_panas,1.0708790438403433,0.7546874391724363,0.9758366364319486,0.7106948370059921,,2.6065091593380636,8.863220729913133,16,719.7998999999982,427.8327999999965,1.682432716706162,0.5369071395417805,1575.4657000000007,0.8474,0.01,0
rochir_rhovan_hun,0.212094143560101,0.8970624748678918,1.2607724419539998,1.3579897179263882,,10.348196926175513,35.11394874616141,19,1097.5912000000026,56.40729999999894,19.458318338229684,2.297613260546124,2169.328999999998,0.279,0.033,0
rochir_yll_ingem,1.3307075505349926,1.0611978591639424,0.8189260057869696,1.1693906407670778,,2.7149016798699,6.523584059088419,14,1419.2073000000019,2.4680999999982305,575.0201774648593,-1.2255934081501032,2445.9729000000007,0.4912,0.05,0
rom_talraph_dirnaith,2.604405878964496,0.037541565169698886,1.022954776417703,1.8409795755024243,,7.069721353239302,25.185755297030404,11,1048.172599999998,154.36270000000513,6.790323050840412,2.998328015508529,2233.279699999999,0.3729,0.016,0
rovalug_certh_andrann,1.1059342396102054,1.140902025781048,0.8809871700100782,0.9061621802085781,,3.389127479330177,11.626289596267144,109,596.2524000000049,1086.3538999999946,0.5488565006302346,-0.817990631346791,2193.034599999999,0.4777,0.013,0
rudh_aegas_dirnaith,0.9375768565312762,1.0361383673217714,0.9218329853658089,1.3454358105853037,,3.660479119462582,11.632357562309645,60,391.9219000000012,267.78369999999995,1.4635763864641547,-0.3608207702928541,1197.0463999999993,0.7521,0.025,0
saer_baug_faradrim,0.5137640332878902,0.6792539122328353,0.9360039759589315,1.0018773982134481,,5.028251795624266,12.802732137184828,45,1909.5713000000032,37.05789999999979,51.52939858977476,0.002613913770112971,2001.1261000000013,0.3984,0.035,0
salph_firion_harad,0.3724440776739443,0.5987113485890271,1.0194121560175293,0.7717449852822497,,3.057608083625566,9.726500730592376,16,1426.643299999996,39.12739999999758,36.461489902219014,-1.4115768986586021,2155.0139999999956,0.8967,0.007,0
sirion_muil_dirnaith,0.33502587520901905,0.5595285724540933,1.0846827700251156,0.9957158970117919,,7.685358189070281,18.063995195468895,15,1017.9702000000034,14.138399999996182,72.00038193857002,2.050387955507095,2339.917500000003,0.3539,0.044,0
soga_amon_gwael,1.5483300855718096,1.2515009722596329,1.4169624266007532,0.7942784139099169,,6.010834092160113,20.51937711169856,65,1492.9387999999963,684.6811000000016,2.1804878212645167,-0.23321180914649925,2588.4285999999993,1.318,0.012,0
soga_fervain_thul,0.23611307409950383,0.9980069649493098,1.4498342735123277,2.3059117423364395,,16.130763274957445,49.99973659152571,14,948.5414999999994,6.9069000000017695,137.33245015850184,3.2868809883059753,1521.8106999999945,0.2451,0.02,0
tamin_drego_mil,1.9802468990674058,0.6009734502580066,2.7486729217204697,0.45439855748517316,,3.3442547410806798,9.566081089056768,16,509.6033000000025,1308.9305000000022,0.3893280048100351,-0.27560012264297007,2382.4603999999963,0.7052,0.08,0
tang_lalaith_laer,0.3305896962477065,0.2973773628322973,2.0963045324530043,0.11415294224552505,,34.026203383805516,98.1501135486428,22,1392.724500000004,42.20379999999568,32.99997867490952,6.0816171708603655,1957.6058000000048,1.063,0.017,0
tavor_aegas_aranarth,0.453195824479627,0.39849052252156175,1.19276371262605,1.4049402092288876,,5.481794400200916,16.02896479588596,16,27.72769999999582,1088.9402000000046,0.02546301440611312,1.715047885114223,1847.6694999999963,0.4027,0.028,0
toll_gorn_lagor,0.18752980342108405,0.5583093080122683,1.3392206721420383,1.064132738311595,,5.618940224788865,17.122063781498625,14,49.21639999999752,1070.4573999999993,0.04597698142868418,1.907118263400432,1646.2897000000012,0.4292,0.021,0
ungol_glamog_bain,1.192931185290951,0.3814561066254018,0.8433080758955327,0.5634046269695746,,3.1645736091542065,9.725721093218874,17,75.63429999999789,1037.2706000000035,0.07291665260733085,-0.2908007231412749,2585.0727999999945,0.9563,0.088,0
yll_Mirion_hud,0.18670245281252534,0.4571767352397286,1.1115209211427568,1.405762026922269,,10.115489926764273,32.0392380844642,10,1500.5167999999976,9.855600000002596,152.25017249072633,3.433531103716239,2353.027199999997,0.3734,0.093,0
Dornhoth_anwar_melethron,1.202049054397848,1.3268711350952835,1.020739499141999,1.080629836584648,,5.0203961627410845,18.75447346540373,40,1747.272299999997,724.241200000004,2.4125557894248315,0.3390387041163527,3017.130100000002,1.198,0.032,0
Dornhoth_drafn_celon,0.333287532650652,0.13800659520692218,1.0080904058614575,1.3372160352732743,,16.042986612064585,55.368090105516885,10,28.203600000000733,669.8361000000004,0.042105225442463784,4.2609537861041415,1720.4212000000043,0.2748,0.132,0
Eluwaith_rom_andrann,0.3994199140912405,0.8810117638619823,0.819257678725353,1.2158727915047414,,3.01370708777376,16.51736610930771,29,1865.929400000001,442.80309999999736,4.213903199864707,0.26234267013307705,2320.5722000000023,0.3687,0.276,0
Ennor_aduial_thavron,0.13153728833779169,0.7285834950385739,1.5398382050556743,0.7839464237877097,-8.990065972875815,6.338301849827444,18.461161706282713,15,14.79019999999582,113.3914999999979,0.13043482095215334,1.5047703101261372,1446.9746999999988,0.4024,0.025,0
Gwathuirim_rochir_drafn,0.28456362148543957,0.5719822721353346,0.7205185433452745,1.0954069175863461,,8.91474346748016,23.570081049895165,13,300.0994999999966,282.57540000000154,1.0620156602450002,2.3745472334562514,1653.832699999999,0.1807,0.05,0
Ithil_eglan_melethril,0.1854696095825231,0.40204117566273423,1.0542511558423049,2.0564513357576795,,5.822241940387662,16.308786787206945,12,689.0662000000011,406.1382999999987,1.6966294486385631,2.1929199498509546,2069.480199999998,0.2847,0.101,0
Mithrim_alae_cund,1.2414489739284842,1.1955194868604428,1.215438358040296,0.8891343871545981,,2.90554784950037,9.41815236416384,17,1068.7644,33.39890000000014,31.999988023557528,0.6892931891422502,2326.7891999999993,0.596,0.114,1
Rochirrim_araf_nim,0.4828015621274681,0.6750530969661995,0.8144119288624491,0.809388092205241,,2.2943931114231995,8.421563159283597,60,337.3807000000015,855.3313999999955,0.3944444223607403,0.02901193432432083,1891.232799999998,0.5553,0.008,0
Tawarwaith_melethril_drego,2.879539198314911,0.30561850895393006,1.8074921893179554,0.5081969300125716,,3.3386407350349505,11.038753447232668,16,-248.21710000000166,1008.1902000000046,-0.2462006672947233,0.14639041435186284,2286.048299999995,0.8836,0.022,0
Tawarwaith_puig_morn,0.23117362400446145,0.8700361093224366,1.0718744313113477,2.425168348836612,,13.01856353032655,44.21425353428332,20,67.18289999999979,6.949899999999616,9.666743406380451,3.958139727576792,2205.4510999999984,0.2539,0.016,0
acharn_magol_nadhras,0.04156833506715507,0.2832148427669992,0.6180258339188502,1.2798374226986606,,32.39695438775813,89.28056900997852,13,61.750599999999395,629.856200000002,0.09803920323400675,3.8685599560778963,2000.7194999999992,0.08048,0.013,0
achas_hal_nana,1.180510244429392,0.5190811715153808,0.8574435468467031,1.0459062675854662,,1.6985765705424225,5.344528858802338,10,683.2369000000035,395.23569999999745,1.7286821509291999,0.014844335661122992,1813.7949999999983,0.934,0.016,0
adel_nimp_toll,0.31455490759386934,0.2661675590221174,1.080021148996684,1.4157055104362335,,22.531516751827414,70.46554998156184,37,13.929299999996147,1112.3502000000008,0.012522405264094112,2.9544711921089406,1924.226499999997,0.2222,0.026,0
aduial_malad_gorn,1.0381818862364234,0.4819598353147393,1.5884017271787263,0.8240337221838274,,,,10,-6.7695999999996275,,,2.3604231364853137,2024.1068000000014,0.2911,0.02,0
aear_aiglos_nadhras,0.7301351581914356,0.36220924898396695,2.9646062816553287,0.3604867408860192,,3.2609729784838266,11.075100903211736,15,23.331099999995786,1449.8608000000022,0.016091958621128145,0.777525000410516,2696.407699999996,1.287,0.053,0
aear_glamog_rodwen,1.452652823964612,1.2701541816339983,1.467014076510006,0.8462838354877206,,7.50918236475456,20.172456920432143,41,765.2787000000026,702.6404000000039,1.089147023142988,1.1864834586708717,2584.518100000001,0.5741,0.029,0
aerlinn_ylf_lagor,1.2182330996269113,1.651869957184261,0.9825123112857818,1.0975484363468915,,3.5519934836881784,12.445000259073982,64,2214.7577999999994,3.252200000002631,681.0029518474287,0.15370090155761054,3203.4308999999994,1.246,0.009,0
ah_gwaun_acharn,2.044870872165005,0.34569750758771267,0.9763381587560985,0.8349034574547214,,3.9499458291205287,16.103396752410706,21,751.434699999998,1315.7416999999987,0.5711111079021047,0.6135482395459411,2909.2511000000013,0.7954,0.043,0
ai_ylf_tamin,0.2927210921510402,0.3542409657404875,0.29163833668739936,1.3258983108005349,,30.388554060275343,116.95653098728569,18,783.3588000000018,77.3920999999973,10.121947847390485,2.789469065709139,1230.7227000000057,0.06157,0.213,0
aiglos_inias_tachol,0.3712844292004698,1.1964506327287245,0.562733809012575,0.5744634849461311,,5.171637928607697,16.82419337089897,20,1576.7619999999952,,,1.634212449429652,1576.7619999999952,0.4885,0.013,0
aiglos_per_cenedril,0.07218650518945388,0.7166514856982228,0.9878932633345384,0.9957526214898196,,9.302594280808869,30.375064748259916,16,1530.8718999999983,297.7346000000034,5.141733275205437,2.427068570957656,2210.738400000002,0.2689,0.038,0
aith_annon_fast,0.7422339856380337,0.5574743804744945,0.8933098928442926,0.925981977641766,,7.226410508442293,27.082186997852357,30,37.669300000001385,720.1497000000018,0.05230759660109737,1.553809645344248,2011.9873000000007,0.1947,0.042,0
alae_lathron_aran,1.0389449441502858,0.5887995805064833,1.0367977837112508,0.8326200204253863,,3.657213128754612,12.77175057417123,17,1101.9881000000023,94.75699999999779,11.62962208596756,-0.7722115174849837,2291.714200000002,1.324,0.086,0
alph_hud_Eru,3.6356984602488107,0.08746813052327392,0.6445551325952028,1.0029829036094253,,8.360995391853068,21.81130246788055,12,11.858700000004319,253.77530000000115,0.046729134001631624,1.81770707769906,1700.5319999999992,0.2898,0.048,0
amarth_riel_tinnu,0.48283578699534996,0.5432592733648635,0.7279530334790381,0.8639085770046716,,3.8186762886148493,11.840401079235399,24,124.53750000000582,1074.9549999999945,0.11585368689852735,-1.3296985734035,1917.2215999999971,1.076,0.027,0
amloth_aith_inias,0.10703794699445857,0.6473300385118794,0.8861579807303787,1.6523407174387361,,28.595398821932047,106.56948107023372,15,699.7661000000007,340.64860000000044,2.054216867469879,2.9617269680713303,1906.4009000000005,0.0772,0.093,0
andrann_Gonhir_cuil,0.5861465481947777,0.5999947688923771,0.9962453861251235,0.943892358393186,,6.013896064185002,19.681531548796226,88,2358.4026999999987,98.71140000000014,23.89189799759699,0.14019376936686595,2646.5332999999955,0.6904,0.01,0
andrann_hun_cirdan,1.081036569829948,0.8726757701581712,0.5885649481865782,1.2123737789709808,,2.2558010049217447,8.06459698596023,18,843.4940999999963,235.16760000000068,3.5867785358186834,-1.7855935969128915,1078.661699999997,0.2637,0.048,0
angos_maecheneb_heleg,1.2098333700950021,0.6215146249559492,0.9246501075155283,0.9155287743517718,,4.160238412017411,13.541554960111846,56,1702.812699999995,13.461000000002969,126.49971770296555,0.2782473678169662,2537.392899999999,1.293,0.026,0
aphadrim_harad_aiglos,1.098840756742013,0.9734069377940076,1.304889388263901,0.655960372115079,,3.5684965707007876,12.781198298118927,14,2286.217499999999,385.3539000000019,5.932773743823502,0.5285337122489192,3021.304400000001,1.236,0.059,0
aran_saew_rodwen,0.4157255304326919,0.4991399397264274,0.5961818713657651,0.8707037666236941,,6.977298511410349,19.692756772150283,21,1842.3519000000015,311.09889999999723,5.922077834412201,1.7737798184728621,2989.781600000002,1.925,0.02,1
bregedur_rom_rochben,1.9678622752374215,0.3598304138689034,1.0070092074932582,0.8890102046586306,,6.590868342535654,20.895284745619477,21,454.53489999999874,891.0683000000063,0.5101010775492693,1.5384234468195788,1777.6362999999983,0.2135,0.014,1
cabed_hub_merilin,0.9666086211934379,0.9861578867189578,1.070555172406861,0.7357669418956572,,7.596229409464822,21.971610815119718,17,25.757099999995262,528.0208000000057,0.048780464708956514,2.2006111366366694,1837.3407000000007,0.1512,0.018,0
cair_gwael_lorn,5.8035919822282045,0.022597980932477744,2.678115208270878,1.2790558354585824,,1.7326101874949,6.6954029130951,9,-804.1426999999967,839.244200000001,-0.958174867338965,0.5212916251515932,1595.5212000000029,0.9614,0.027,0
callon_alph_nagol,1.8529118988482818,0.6084918267702454,0.9688088755356211,0.5437600116020953,,3.461798892281596,11.149501082909556,17,2138.773699999998,785.2027000000016,2.723849141119858,0.4549163962300211,3002.8251999999993,1.086,0.024,0
cirion_myril_toll,0.5124884048808472,0.7595770156427532,0.900097260717717,1.3792471621260871,,4.907258733610978,18.151391832806784,15,1524.796699999999,69.62539999999717,21.900006319533688,0.7216005031680155,1952.9930000000022,1.264,0.047,0
cirion_randir_mil,0.7975869476467154,0.8576688764005264,1.1069345570922842,0.9350582197848184,,2.7480816205475933,10.662660060209365,33,92.07050000000163,357.1215999999986,0.25781274501458884,-0.9110380927850167,1584.7274000000034,0.8354,0.049,0
cugu_rach_fast,0.497106752197825,0.4025961587274481,0.9237687717100759,1.145418426467017,,,,12,1006.010000000002,,,1.4936067276366591,2548.218200000003,0.5789,0.011,0
cuil_gul_dunadan,0.245986506449639,0.9304690572213885,0.9561419135578014,0.9476169119862822,,4.548505370897118,14.408571125549809,22,440.7448000000004,326.56209999999555,1.3496508014861688,0.8717794905127499,1630.5271999999968,0.2312,0.028,0
cuin_aear_nestad,0.35836646455657467,0.6745672031235337,1.1206847173658927,1.3583976581710993,,4.776795010749276,15.4922703703032,15,1472.4173999999985,344.2618000000002,4.27702812220234,1.6443140274472436,2293.5285000000003,0.2579,0.065,0
cyron_fern_tamin,1.2896687575484234,1.528309525401783,1.5255660550916923,1.1275628153768598,,17.35565621352565,53.3764575271953,57,1203.372199999998,8.337500000001455,144.332497751099,1.5356815148198562,2570.714500000002,0.6068,0.085,0
cyron_lalaith_fern,1.2599204303644365,0.1355293255287617,2.825880003713767,0.4040799736924029,,1.7866109392089493,6.33651553461007,10,7.286099999997532,1162.1237000000037,0.006269642379720428,0.008094171560991141,1573.7851999999984,1.475,0.052,0
drafn_grond_nothrim,0.2546891028102854,1.3246881245286617,1.1363449512378683,0.9156027147132905,,15.260067857715555,44.37125793680711,14,1525.9064999999973,434.6521000000066,3.510638738430055,3.283859994209432,2029.9180000000051,0.2514,0.048,0
draug_aerlinn_gwend,0.10446668494622806,0.6322793550574555,0.8359498522319404,0.8870356489448875,,7.244469456595505,25.95104730980734,13,932.1015000000043,2.1728000000002794,428.98633100141956,2.858274923137124,2005.4305999999997,0.1663,0.014,0
draug_rhun_uir,0.8959355232785629,1.2502733624192894,0.7629094423655778,0.816181352923533,,3.119193110199373,11.196098030180401,15,839.2585000000036,,,0.2228601312000906,1204.3019000000058,1.317,0.132,0
