object_id,Q_parameter,uv_excess,T_mean,T_median,T_std,T_max,T_min,T_is_constant,n_valid_bb_fits,color_u_g,color_g_r
heledir_bregedur_law,,-1.0006351494563885,32810.26532174598,3095.328052925207,43140.39849886517,93813.24133546543,1522.2265768473003,0,3,,1.1440929665420168
heleg_raegdan_dagnir,-1.0383197816051468,0.440943307843235,4882.045316914582,4882.045316914582,0.0,4882.045316914582,4882.045316914582,1,1,-0.36443294597208986,0.842358544541321
helegnen_glamog_myril,2.2650649381349455,0.03548035254542718,2897.973514512011,2897.973514512011,539.676037906165,3437.649552418176,2358.297476605846,1,2,2.6246321953716962,0.44945907154593856
heron_soga_cabed,,-0.007405167084664578,4853.919448445775,4853.919448445775,301.13680560259263,5155.056254048367,4552.782642843182,1,2,,-0.5178017838522646
hu_lembas_corch,,-0.06265353683966833,,,,,,0,0,,-0.5441621842840139
hud_dannas_cuin,,0.0,,,,,,0,0,0.5579070872607828,
hul_dagnir_ablad,,0.6825449840568877,,,,,,0,0,,
hul_rochben_lembas,0.6460752586256776,0.05431664334900146,2423.436223017728,2423.436223017728,57.7137978860178,2481.150020903746,2365.72242513171,1,2,1.6297802171271258,1.2296311981268102
hul_uanui_thamas,-1.3293577038743976,1.268345562599408,,,,,,0,0,-1.1373159385029954,0.24005220671425276
hun_aegas_tinnu,0.1322010456293722,0.6274065543158751,,,,,,0,0,-0.10713469874807724,-0.2991696804718118
imlad_raug_gond,0.7788632995377579,0.12169697556492647,2768.6290695542975,2674.5054503584433,925.4301492730332,3946.1717502895335,1685.2100080149162,1,3,1.22217785579068,0.5541431953161525
imloth_hadhod_adan,3.456881213690578,0.020953039382436072,5318.7115061058685,5318.7115061058685,0.0,5318.7115061058685,5318.7115061058685,1,1,3.449136866089071,-0.009680434501883939
imloth_ithildin_aith,0.10845586126458384,0.21358240784380822,3435.348232326164,3435.348232326164,0.0,3435.348232326164,3435.348232326164,1,1,0.5851794704164299,0.5959045114398076
imrad_thamas_hervess,-1.2934812703270677,1.0168576898168207,,,,,,0,0,-0.9824386920794232,0.3888032228095557
ist_sador_bregedur,,0.0,6320.583668234805,6320.583668234805,0.0,6320.583668234805,6320.583668234805,1,1,,
ithron_tirith_menel,,0.0,6753.787953652486,6753.787953652486,0.0,6753.787953652486,6753.787953652486,1,1,,
lagor_aduial_Dornhoth,-0.5787625997874339,0.3216722938915293,,,,,,0,0,0.031672370411307105,0.7630437127484262
lain_faradrim_inias,-1.4988585349338808,0.23464701276670677,,,,,,0,0,-0.2343078659914246,1.5806883361780701
law_ablad_adab,-0.025641359366862182,0.42222418039677767,5154.348861431234,5154.348861431234,0.0,5154.348861431234,5154.348861431234,1,1,0.10131958924608858,0.15870118576618844
lebdas_gwend_firiel,2.9329738979588633,0.01851373434873289,4768.221552353072,4768.221552353072,1740.344383447023,6508.565935800095,3027.877168906049,1,2,3.314362997187957,0.47673637403636737
lebdas_saig_rach,,-0.11453083953686823,4803.664297949949,4803.664297949949,1101.6420234271764,5905.306321377126,3702.022274522773,1,2,,0.8204184739900889
lebenedh_Eru_lost,,-0.4050481880586067,,,,,,0,0,,0.8192558340235223
lend_dirnaith_ryn,,-0.207477143241062,7291.838271549963,7291.838271549963,0.0,7291.838271549963,7291.838271549963,1,1,,0.946603819927379
lin_cyron_amloth,-4.797058692152585,0.27392061820814223,3887.7521024355683,3887.7521024355683,2366.408306834478,6254.160409270046,1521.3437956010907,1,2,-2.060405010044005,3.4208171026357244
lobor_gond_lossen,,-0.22826444087214867,3178.434058001463,3062.396797248564,706.9948282745635,4260.105560992643,2328.837076516083,1,4,,4.20529159494067
lost_malad_ist,0.5172684957304472,0.29855658421257447,3334.486288805112,3334.486288805112,241.6738901877311,3576.160178992843,3092.812398617381,1,2,0.543402051803505,0.032666945091322286
luith_echad_gil,-0.38849237656255,0.8163141167985608,13353.175434770596,7227.63442158976,9038.898940796274,26132.47060632079,6699.4212764012445,0,3,-0.47782205547019974,-0.11166209863456222
lunt_aear_iaun,2.390302943996134,0.035760656547050115,8964.834532469637,8964.834532469637,2434.375976016149,11399.210508485785,6530.458556453487,1,2,2.67294919002255,0.35330780753302055
maecheneb_rhach_morn,1.0806793044185206,0.1456670924909973,,,,,,0,0,1.2369589898693856,0.19534960681358132
magor_amdir_glass,-0.1993080712170412,0.2761507706783434,4275.186788869852,4275.186788869852,0.0,4275.186788869852,4275.186788869852,1,1,0.2934666774787502,0.6159684358697393
malad_cabor_Sindarin,0.3194941276448979,0.32659305743931666,4564.502332770295,4564.502332770295,0.0,4564.502332770295,4564.502332770295,1,1,0.406601293097119,0.1088839568152764
menel_uanui_cae,-0.6709238498679062,0.21169875653857123,3892.68667327796,3995.793629103375,719.3342275350528,4717.597292234308,2964.6690984961974,1,3,0.23007958593605227,1.126254294754948
midh_raef_haust,3.714834031752296,0.07885606691299352,,,,,,0,0,2.5146511307189856,-1.500228626291638
minai_callon_rusc,0.9027357406402369,0.27564418119303624,,,,,,0,0,0.7422371939508162,-0.20062318336177576
mir_aglareb_Eluwaith,,0.613902605125607,27214.094058379564,27214.094058379564,24705.49553539037,51919.58959376993,2508.598522989193,0,2,,
mithril_aderthad_gilgalad,-0.6906217221594732,0.3536987431891495,3979.1647592263134,3979.1647592263134,0.0,3979.1647592263134,3979.1647592263134,1,1,-0.07539058005284627,0.7690389276332835
mithril_dam_agarwaen,6.043841903765882,0.0006363174207728208,3112.3141388539143,3112.3141388539143,652.6623741227806,3764.9765129766947,2459.6517647311334,1,2,6.728285641544545,0.8555546722233289
morgul_fae_glass,-1.1929310593326194,0.3787119984264102,22347.11326723545,3156.821368330695,38840.02003021142,99995.01103288509,1001.0783426424091,0,5,-0.34909536952286424,1.054794612262194
muil_baug_Dornhoth,1.5376922165190103,0.11418449060229904,3811.5200999474046,3169.743107020022,2466.996371912341,14482.07503344162,1000.0000000000001,1,69,1.5779527938366589,0.05032572164706073
mund_grond_amarth,1.4194269815654421,0.2500259868663935,3731.2451298378246,3731.2451298378246,0.0,3731.2451298378246,3731.2451298378246,1,1,0.9886516881809049,-0.5384691167306714
naer_emel_nidh,,9.130728051891712,5360.1937056776005,4097.84993065092,1821.518754799634,7936.0408890613735,4046.690297320507,1,3,,
nagol_paich_Eluwaith,0.24572864446325265,0.8415125403974135,7495.575552060777,7495.575552060777,0.0,7495.575552060777,7495.575552060777,1,1,-0.2839040655995792,-0.6620408875785398
narthan_lacha_iaun,-0.2736403927488746,0.3730915957360253,,,,,,0,0,0.07686709838497618,0.4381343639173134
nell_tinuviel_adel,-1.1805633069166293,0.43960823282604217,3875.1774217370635,3875.1774217370635,0.0,3875.1774217370635,3875.1774217370635,1,1,-0.42876414569398325,0.9397489515283075
nidh_lembas_imloth,-0.22551022456087444,0.07791330424421636,2725.2397622083377,2714.0210418338465,350.61212093328584,3160.149593223271,2301.5486515678945,1,3,1.00104900982705,1.5331990429849054
nimbrethil_annon_raug,2.125824194157759,0.024076981504505733,,,,,,0,0,2.7958346280385626,0.8375130423510048
nothrim_forodrim_raef,,-0.15557812763725262,11796.36798107206,11796.36798107206,7043.798267808485,18840.166248880545,4752.569713263574,0,2,,-0.08743011172297976
onodrim_archam_thor,-2.2754396384744977,0.2754755370448585,3125.699033148428,2715.4657808038583,805.6017685078356,4515.708731743214,2556.155839242781,1,4,-0.7161519239245893,1.9491096431873858
panas_midh_cuin,,-4.55606380885853,,,,,,0,0,,
pendrath_Rochirrim_perian,-0.2497748807795524,0.9565356049781283,9992.365157531916,9819.349353386548,298.9372106516825,10412.930438665835,9744.815680543366,1,3,-0.5386984741959442,-0.3611544917704897
pendrath_calad_magol,-1.860654422639977,0.0966903822360634,3395.0344676141876,3395.0344676141876,865.843840138027,4260.878307752215,2529.190627476161,1,2,0.042517363227008165,2.3789647323337313
pendrath_gond_faen,,-0.17666140098185315,11300.393110191957,3509.738006019831,22970.695481571096,99983.70322653727,1000.0000000000001,0,36,,2.2313368654541
pennas_haeron_gwael,,-0.2161862843712594,3305.1021107266383,3305.1021107266383,0.0,3305.1021107266383,3305.1021107266383,1,1,,0.594745158720055
puig_mereth_badhor,0.41902663743319635,0.24876832970340304,,,,,,0,0,0.6229921929087243,0.25495694434440996
riel_helegnen_achad,1.9734429795797004,0.11445668552939073,3834.5196672107845,3834.5196672107845,50.61111652790805,3885.1307837386926,3783.9085506828765,1,2,1.7380210642158873,-0.29427739420476634
ris_tobas_parf,0.7047362806991369,0.1703533804796773,4393.928302770836,4393.928302770836,0.0,4393.928302770836,4393.928302770836,1,1,0.9819927959879269,0.3465706441109874
rist_galas_angos,,0.0,3695.0712600872157,3695.0712600872157,0.0,3695.0712600872157,3695.0712600872157,1,1,,
rodwen_randir_aerlinn,,-0.11104351078774977,1000.0000000004401,1000.0000000004401,0.0,1000.0000000004401,1000.0000000004401,1,1,,1.5957662405710318
saig_ang_edlothiad,1.7881499798465317,0.12653343213780038,6115.049510066336,6115.049510066336,0.0,6115.049510066336,6115.049510066336,1,1,1.6020217704085726,-0.2326602617974487
saig_lam_callon,-4.10724120550346,1.2615523311256904,,,,,,0,0,-2.46151109892282,2.0571626332257997
salab_pess_galvorn,,-0.07669988130290446,8405.24453818888,8405.24453818888,0.0,8405.24453818888,8405.24453818888,1,1,,
salph_fern_tamin,-1.2161327686074408,0.18903862356130502,3288.0964099510097,3288.0964099510097,0.0,3288.0964099510097,3288.0964099510097,1,1,0.024516749532926152,1.5508118976754586
sirion_nim_rom,-2.433216786141582,0.6018323448742413,,,,,,0,0,-1.2126208801067246,1.525744882543571
sogannen_rhun_lavan,-0.08581858110804252,0.04926593388074992,,,,,,0,0,1.3175731897560414,1.7542397135801049
talraph_Ithil_caras,1.3558464134435302,0.0975515770430828,5548.078749114786,4302.612044455498,2210.4576360299156,8653.91378214808,3687.7104207407774,1,3,1.606452073277998,0.3132570747930848
tang_hu_soga,0.75362791701389,0.11372768395630381,,,,,,0,0,1.2521093258232194,0.6231017610116618
tang_uanui_malad,,-0.06382424192619371,,,,,,0,0,,0.1906258605573672
tann_braig_melethron,,-0.12321407266745152,4482.965789533565,4482.965789533565,0.0,4482.965789533565,4482.965789533565,1,1,,
tathar_tinnu_eryn,,-0.5108595559326857,4742.561147743533,3673.9109889844153,1592.4910901992191,6993.723999652556,3560.048454593629,1,3,,0.9563959816806795
tegilbor_Mithrim_myril,0.8066382786921427,0.503487704136844,7316.209964386195,7316.209964386195,0.0,7316.209964386195,7316.209964386195,1,1,0.27476193405897,-0.6648454307914659
thangail_galadh_rodwen,-0.3525069638550901,0.8054380572174744,,,,,,0,0,-0.4553059095082559,-0.1284986820664572
thavron_rodwen_melethril,0.11381550005832097,0.18645813815472673,8037.864577340381,11187.800943490698,4471.7944281843465,11211.985125676089,1713.8076628543586,1,3,0.6692491309376556,0.6942920385991682
thul_ungol_glamog,,-0.12146487583562376,3471.576337831952,4481.063185963868,1757.4089797363076,4933.66582753199,1000.0000000000001,1,3,,0.3494124084311294
tinuviel_min_riel,0.618051454484359,0.2403286966534228,,,,,,0,0,0.7259087661537313,0.13482163958671534
tirith_aes_uir,-0.019134051262042262,0.30753379067973813,,,,,,0,0,0.3057573352981087,0.4061142332001887
toll_saew_mil,,-1.2196842526429907,2171.2188522766164,2171.2188522766164,0.0,2171.2188522766164,2171.2188522766164,1,1,,-0.061085871803929326
uanui_mindon_per,0.5409041463000072,0.2852341216499432,4476.147626911188,4476.147626911188,261.22587862269074,4737.373505533878,4214.921748288497,1,2,0.5828735851308717,0.05246179853858071
ungol_iar_law,0.25322021830378194,0.2778712804270272,3157.1573401097726,2776.2488124677884,1234.4274301013627,4823.043113848184,1872.1800940133464,1,3,0.4840150815920987,0.28849357911039597
ylf_meldir_amloth,1.9933269359489694,0.11295271819197104,1387.7792315846268,1387.7792315846268,0.0,1387.7792315846268,1387.7792315846268,1,1,1.7543192360639464,-0.2987596248562788
Dornhoth_archam_grond,-0.9315688626661465,0.33283985884883394,3091.2138723880767,3091.2138723880767,0.0,3091.2138723880767,3091.2138723880767,1,1,-0.15159434351584244,0.97496814893788
Dornhoth_pennas_emel,0.35851192926103637,0.33214748721865034,9344.913138300271,6437.345379305503,8574.181348133858,26126.167949289484,2394.3087709711504,0,5,0.41087652136781605,0.06545574013347458
Druadan_tavor_fae,0.6135374043925511,0.2170995318846183,4170.606204462045,4325.338748806346,279.4908887134033,4408.2258289603105,3778.254035619478,1,3,0.7899388076572769,0.22050175408090722
Ennor_Tawarwaith_paich,1.7745202324040132,0.047054139367278314,1592.8463534571247,1592.8463534571247,592.8463534571246,2185.6927069142494,1000.0000000000002,1,2,2.238035133025269,0.5793936257765698
Ithil_fuin_salph,0.1778139170267088,1.2354074137264766,6288.368283862985,6288.368283862985,1814.7618286270472,8103.130112490032,4473.606455235938,1,2,-0.6009879037290142,-0.9735022759446537
Mirion_gwathui_thor,,0.0,,,,,,0,0,,
Tawarwaith_raegdan_nost,0.16807403764426276,1.109579092347712,31075.506957777423,9475.731471494895,39634.37864358679,99669.78779225914,5680.777095860754,0,4,-0.5188878356556281,-0.8587023416248636
ablad_puig_manadh,,-0.18206817557717148,5385.95363185467,5385.95363185467,0.0,5385.95363185467,5385.95363185467,1,1,,1.1962290388150407
achad_corch_nothrim,-4.3503281376120935,0.3873603748820165,,,,,,0,0,-1.9900627718230357,2.9503317072363213
adab_rochben_lathron,0.33954360212769485,0.18618673645235354,4003.288499230666,3982.874305785249,71.68196604093507,4099.4892114880195,3927.5019804187277,1,3,0.7702934027547287,0.5384372507837922
adar_glass_cenedril,,-0.11354784799141088,2873.517537832217,2873.517537832217,0.0,2873.517537832217,2873.517537832217,1,1,,1.185940475034219
adar_lam_rist,,0.05944804104566565,3158.10628682314,3158.10628682314,0.0,3158.10628682314,3158.10628682314,1,1,,
agar_Tawarwaith_Sindarin,0.5592721804613539,0.5441857575416874,5288.624956964098,5262.179103587556,367.4730751774359,5751.325529481316,4852.370237823423,1,3,0.13917521923914317,-0.5251212015277634
aglareb_angos_sador,-3.6163889755689294,0.2936592359503435,10423.624862598697,2864.337632882081,10852.425692293851,25770.70542537775,2635.831529536264,0,3,-1.456374182523521,2.70001849130676
agor_aes_laes,,-0.32056310149502676,5180.193782438877,5180.193782438877,328.58173439691154,5508.775516835789,4851.612048041966,1,2,,-0.5018573124354488
ah_imrad_ai,2.1619243697717723,0.14016184976225668,39081.96774462951,39081.96774462951,0.0,39081.96774462951,39081.96774462951,1,1,1.652991498918594,-0.6361660885664724
ah_ungol_nath,-0.05738487373752721,0.8218927501771435,76559.63091139187,76559.63091139187,23440.364633078083,99999.99554446994,53119.26627831378,0,2,-0.36452993831183567,-0.38393133071788554
ai_limlug_ninglor,-1.4605615319697365,0.533187907857803,3121.0733945538573,3683.972148684761,1303.645660951628,4360.017637057173,1319.2303979196379,1,3,-0.6713888029886406,0.9864659112263697
aiglos_aeglir_ryn,1.9894991196033767,0.12827035557234145,2740.396984353481,2740.396984353481,0.0,2740.396984353481,2740.396984353481,1,1,1.6624078341448936,-0.4088641068231039
aith_certh_midh,0.3185290765577316,0.23083119794933746,3646.9531960549275,3646.9531960549275,313.8448095938695,3960.798005648797,3333.1083864610578,1,2,0.6283638479479117,0.38729346423772504
alagos_nadhras_iar,1.5046790248871207,0.03578230260000701,3369.787920873998,3369.787920873998,0.0,3369.787920873998,3369.787920873998,1,1,2.276794374851559,0.9651441874555478
amath_haust_eilian,0.656936429356077,0.28331490430666395,3800.2775963417744,3610.9843503850434,1268.213180141061,5655.58842634781,2323.553258249202,1,4,0.6321391464611927,-0.03099660361860533
amloth_uruk_cuin,-0.24347023781925387,0.6917728385642559,5230.246696899981,5455.851259288705,494.59408700428463,5690.822042075403,4544.066789335836,1,3,-0.3110610922953614,-0.08448856809513439
anann_per_pess,,-0.0028545596031173716,,,,,,0,0,,-0.7876892306536997
angos_achad_hu,0.4533278991158063,0.3813771422371473,4726.632987304791,4726.632987304791,0.0,4726.632987304791,4726.632987304791,1,1,0.35421673663574693,-0.1238889531000742
ank_sammar_rudh,-0.9632414905123078,0.6096164027998634,1987.673284642787,1987.673284642787,987.382108132975,2975.055392775762,1000.2911765098119,1,2,-0.5240480597733711,0.5489917884236708
annon_bragol_heledir,-0.0370220704362369,0.3512885499157876,,,,,,0,0,0.21462995710030452,0.31456503442067674
aran_hand_in,0.08135335983189684,0.6548324259751509,,,,,,0,0,-0.15512845376194795,-0.29560226699230596
aras_riel_heleg,-1.0119841181066924,0.27956181803803015,24771.156374295766,7002.156902069744,34403.801323036016,92851.6761889359,1894.6215560151707,0,5,-0.09064483140150736,1.1516741083814814
badhor_Sindarin_laer,0.36937862047872677,0.34376036201573557,4324.746051021068,4324.746051021068,1342.6511374302825,5667.39718845135,2982.0949135907854,1,2,0.3923398861814463,0.02870158212839935
baneth_thurin_meldir,0.3278205631113713,0.20033161122794207,1846.437367723389,1945.644290084362,361.09235286114927,2230.6541698535834,1363.0136432322206,1,3,0.7202852827763797,0.49058089958126044
barad_cirion_haust,,-0.15157838248402014,,,,,,0,0,,0.9747294375455273
cae_gador_gli,-0.7113452687839379,0.12643368491666482,4354.818049416914,4692.110950705305,1259.6682749028116,5701.038381117054,2671.3048164283814,1,3,0.4953459765851971,1.5083640567114187
calad_aranarth_pent,-0.9478182230150708,0.2787754232793594,4403.551225961512,4403.551225961512,194.77789213307278,4598.329118094584,4208.773333828439,1,2,-0.05823715390092765,1.111976336392679
callon_cuil_Druadan,2.616129887419516,0.05990472837840662,4225.846948674078,4225.846948674078,907.7562056008451,5133.603154274922,3318.0907430732323,1,2,2.419645126036764,-0.2456059517284398
caras_aduial_laes,2.2020852491741327,0.09399122618894956,,,,,,0,0,1.9570749822849005,-0.30626283361154005
celeb_tegilbor_min,-0.9475390342372572,0.7342610274841831,4354.168734753969,4354.168734753969,1082.1431525333394,5436.311887287308,3272.0255822206295,1,2,-0.632130160441944,0.3942610922441414
cirdan_glamog_glae,-2.4795931400258584,0.44604013660005576,52774.710587709036,52774.710587709036,45509.91066836935,98284.62125607839,7264.799919339684,0,2,-1.0753660075912785,1.7552839155432247
corf_law_lang,2.8365703764670136,0.01788006952525708,4001.212083456754,4001.212083456754,475.8290401933207,4477.041123650075,3525.3830432634336,1,2,3.293661319775095,0.5713636791351016
cuil_cae_dunedhel,,126.77175508703348,3438.58647515807,3438.58647515807,0.0,3438.58647515807,3438.58647515807,1,1,-3.7855987030968192,
edlothiad_eglan_lang,1.8547938169587335,0.2888317128252645,,,,,,0,0,1.0026883387037504,-1.0651318478187286
eglan_lebdas_haradrim,-0.8670070219958952,0.11026498980019382,4862.5392554689515,4862.5392554689515,193.045971137793,5055.585226606745,4669.493284331159,1,2,0.4904903549879922,1.6968717212298592
ennorath_lalaith_bragol,-0.37851168463301677,0.027386483457615022,3959.208755406298,3959.208755406298,0.0,3959.208755406298,3959.208755406298,1,1,1.4716022033346716,2.3126423599596104
espalass_fuin_mereth,1.1730026367155073,0.32091718317386964,5005.728775266578,5005.728775266578,115.29468683669757,5121.023462103276,4890.434088429881,1,2,0.725499203869282,-0.5593792910577817
faen_andrann_certh,0.8324391712233552,0.12762547570942898,,,,,,0,0,1.2163425572671476,0.47987923255474035
faradrim_rust_vin,,-0.43024065947669965,3979.9379951503233,3979.9379951503233,1543.4706599311921,5523.4086550815155,2436.467335219131,1,2,,0.9542224821618916
faun_dunedhel_puig,0.5769481198717556,0.3069639124021102,6073.857100815625,6073.857100815625,0.0,6073.857100815625,6073.857100815625,1,1,0.5477823183198702,-0.03645725193985683
faun_gellui_saelor,3.898154558928241,0.007227460203540216,2460.016836079925,2460.016836079925,0.0,2460.016836079925,2460.016836079925,1,1,4.311314014426593,0.5164493193729398
fervain_badhor_neledh,1.0062572726904484,0.371103597897311,,,,,,0,0,0.5648756562986976,-0.5517270204896885
firiel_corf_annon,1.4583633319888878,0.1933068688943926,1503.1674145577633,1503.1674145577633,503.0684712360675,2006.235885793831,1000.0989433216959,1,2,1.1877954561350306,-0.33820984481732147
firion_loss_romru,,0.0,,,,,,0,0,,
galad_morn_rhovan,2.4281797912346947,0.32889272128397895,,,,,,0,0,1.012977823006115,-1.7690024602857242
galad_sammar_amloth,1.7098436741641998,0.4830844427206329,,,,,,0,0,0.5391747534063034,-1.4633361509473704
galadh_gaw_imloth,,-0.040142127161958835,,,,,,0,0,,0.9123174841936091
galadh_gorn_rusc,-0.7903006085067934,1.5114392619974792,,,,,,0,0,-1.0505398384002924,-0.3252990373668738
galvorn_uanui_merilin,,-0.07832313046539463,6245.8822566934205,6245.8822566934205,1791.7119777458174,8037.594234439238,4454.170278947603,1,2,,0.8774988811718141
gas_grond_manadh,,-0.04330560146068443,4597.10924967523,4597.10924967523,0.0,4597.10924967523,4597.10924967523,1,1,,0.0890897573533207
gath_eglan_baneth,-0.9482711493274658,0.3741808959117977,2853.064110251483,2853.064110251483,0.0,2853.064110251483,2853.064110251483,1,1,-0.22704619987486319,0.9015311868157532
gath_talraph_iaun,0.01411174782005492,0.26400111265652987,1926.1620503911336,1926.1620503911336,0.0,1926.1620503911336,1926.1620503911336,1,1,0.4145461402215609,0.5005429905018824
gaw_aphadrim_melethron,-1.0983029163083757,0.34939938797149767,4690.498182893167,2775.983997737096,4773.207073316206,17951.145166114195,2282.357692990934,1,9,-0.2582237582364524,1.0500989475899043
gellui_aes_nur,-0.38603513440433723,0.6191917176838443,,,,,,0,0,-0.2923012579801394,0.11716734553024732
glandagol_Sindarin_magor,-0.1462970220297085,1.4416603981651952,8692.612272002387,8692.612272002387,1139.1098942751923,9831.72216627758,7553.5023777271945,1,2,-0.8116491264033998,-0.831690130467114
glandagol_puig_curunir,-0.13647853070810229,0.2236626681703065,3839.879969273682,3839.879969273682,92.88087948649854,3932.7608487601806,3746.9990897871835,1,2,0.44789866320204025,0.7304714923876782
glandagol_riel_drego,,0.37247848653983245,,,,,,0,0,,
gobennas_gondrath_imloth,0.6548114523305185,0.22906807447747618,3415.6754957672065,3415.6754957672065,456.0364627082288,3871.7119584754355,2959.639033058978,1,2,0.7718813354173235,0.14633735385850621
gorn_tathar_nadhras,0.5354820698221852,0.30764442892316485,3936.3552284004586,3936.3552284004586,0.0,3936.3552284004586,3936.3552284004586,1,1,0.530445602504253,-0.006295584147415267
graw_randir_gaurwaith,,0.0,1488.7776326924886,1488.7776326924886,0.0,1488.7776326924886,1488.7776326924886,1,1,,
grond_lagor_yll,1.1770602599864106,0.2279450144277436,3619.5070151197388,3619.5070151197388,0.0,3619.5070151197388,3619.5070151197388,1,1,0.9729445128820835,-0.2551446838804088
grond_rhosc_gwarth,,-1.452482582162477,,,,,,0,0,,
gwachaedir_aegas_bregedur,-0.28474442380938364,0.4378972697455712,3368.649330126848,3368.649330126848,0.0,3368.649330126848,3368.649330126848,1,1,-0.02816650085852275,0.32072240368857613
gwael_cae_heledir,2.747866244253363,0.013429390611015078,1142.322056975532,1142.322056975532,0.0,1142.322056975532,1142.322056975532,1,1,3.424247253070625,0.8454762610215776
gwanur_rudh_ang,-0.06582028428516351,0.214098849337661,3291.873977864905,3291.873977864905,0.0,3291.873977864905,3291.873977864905,1,1,0.5058431684627509,0.714579315934893
gwend_nim_draug,1.0966759163198394,0.20754885782619406,5691.536229333904,5340.5323901999545,1454.5263430596447,7985.564317911121,4099.515819024586,1,4,1.0083970995211673,-0.11034852099834003
gwilwileth_midh_minuial,0.39451080641158354,0.3974009801897771,4965.48069259299,4965.48069259299,493.844933294572,5459.325625887562,4471.635759298418,1,2,0.3042818839178402,-0.1127861531171791
hadhod_celon_hub,,0.0,11339.980100664014,11339.980100664014,0.0,11339.980100664014,11339.980100664014,1,1,,
haeron_thul_nothrim,,-0.06425284397472415,,,,,,0,0,,0.2150246471399897
hal_glamog_uruk,,-0.13626198636039405,,,,,,0,0,,
harad_amath_cenedril,-2.0039439450049565,0.3818392541014251,3131.1680138002093,3131.1680138002093,0.0,3131.1680138002093,3131.1680138002093,1,1,-0.7511102744616878,1.5660420881790857
harad_mil_amlug,2.8302265855142097,0.14776019710901564,,,,,,0,0,1.7897275631536045,-1.3006237779507563
haradrim_dol_lasguil,,-0.016050365121141736,3787.624013959052,3787.624013959052,1074.755782588205,4862.379796547257,2712.868231370847,1,2,,
haudh_imloth_alph,1.8359164633272658,0.797068144930592,2798.2210988849715,2798.2210988849715,0.0,2798.2210988849715,2798.2210988849715,1,1,0.10718680292258687,-2.1609120755058484
heledir_ist_anann,0.8686548630986922,0.2206270656654895,4214.480029995184,4436.969316230159,382.62909442008345,4534.995487610829,3546.938150205645,1,5,0.8807145635163258,0.015074625522041973
honeg_merilin_midh,,-0.01836368883843934,3082.29946792905,3082.29946792905,384.1313875207434,3466.4308554497934,2698.1680804083067,1,2,,1.054327840634052
hun_hervess_randir,,0.0,2194.5768106059113,2194.5768106059113,0.0,2194.5768106059113,2194.5768106059113,1,1,,
imrad_lavan_forodrim,0.2531966636366428,0.46122469928234094,6022.844807084889,6022.844807084889,0.0,6022.844807084889,6022.844807084889,1,1,0.1501429009545689,-0.12881720335259234
in_suil_firen,0.11065508299295859,0.5967457339215364,5540.514750586488,5540.514750586488,3069.5751970283804,8610.089947614868,2470.9395535581075,1,2,-0.07962399275424709,-0.23784884468400708
ingem_noroth_imloth,-0.9924058413761238,0.47744846674407837,,,,,,0,0,-0.39022233006900997,0.7527293891338922
ithron_navaer_soga,0.34361103935547543,0.3828535695191081,5162.442787797231,5162.442787797231,0.0,5162.442787797231,5162.442787797231,1,1,0.3104010897611529,-0.04151243699290319
lacha_drego_thul,,0.0,,,,,,0,0,,
laer_talraph_mil,0.06085118285373414,0.3855897866670591,5455.249452605638,5455.249452605638,127.7242647071048,5582.973717312742,5327.525187898533,1,2,0.19502040068855941,0.1677115222935316
law_faun_sogannen,-1.5070024586802988,0.1557899305507431,,,,,,0,0,-0.020133450239036677,1.8585862605515775
lebdas_daen_duin,2.0117106977755865,0.1303206988173075,4029.3591878010307,4029.3591878010307,0.0,4029.3591878010307,4029.3591878010307,1,1,1.6584056652736674,-0.44163129062739903
lembas_perian_aeruil,-0.2308082745561102,0.4107590045528533,,,,,,0,0,0.03480607612667726,0.33201793835348425
lembas_saew_ist,2.2679749287234943,0.1188626955518128,2605.848852046187,2017.207305998728,845.2734024688334,3801.200443123328,1999.1388070165044,1,3,1.809142178629671,-0.573540937617279
lend_nana_mindon,2.783588837097467,0.019450349803855304,25986.357715147264,4316.609057090526,39490.23918819891,94312.00945524496,1000.203291163043,0,4,3.2191246799360975,0.5444198035482885
limlug_nestad_erchion,,-1.0240699235758162,2725.0509196243283,2725.0509196243283,0.0,2725.0509196243283,2725.0509196243283,1,1,,
lin_gwaloth_hu,,-0.2192454526045473,,,,,,0,0,,0.1678561504301479
lobor_saer_limlug,0.09540014618117798,0.2930255284762062,,,,,,0,0,0.3845045814745731,0.3613805441167439
lorn_ithron_bain,,-0.39542714293429965,99997.20738779411,99997.20738779411,0.0,99997.20738779411,99997.20738779411,1,1,,-1.2899884070544911
lossen_drafn_aran,0.5254661255973593,0.35411414230242994,,,,,,0,0,0.43163076295392133,-0.1172942033042974
lost_curunir_noroth,0.9357425086358188,0.5048175653566858,,,,,,0,0,0.3112161988201195,-0.7806578872696239
lost_emel_elvellon,4.10834276187484,0.03837965446724488,6541.220447474802,6541.220447474802,0.0,6541.220447474802,6541.220447474802,1,1,3.2096277580230734,-1.1233937548147084
malad_aderthad_gil,1.5280423389960303,0.10630938347314926,,,,,,0,0,1.6212072824883637,0.11645617936541663
melethril_maecheneb_gador,0.29976559304372985,0.2940683808437966,,,,,,0,0,0.4668572078967894,0.2088645185663245
melethron_hu_nimbrethil,1.0607955568716945,0.7367646264016691,3852.0746284980833,3852.0746284980833,0.0,3852.0746284980833,3852.0746284980833,1,1,0.03964408450195145,-1.2764393404621788
